October 2024 ASP NDC - HCPCS Crosswalk for Medicare Part B Drugs,,,,,,,,,
"     Effective October 1, 2024 through December 31, 2024",,,,,,,,,
,,,,,,,,,
The ASP crosswalks are maintained by the Division of Data Analysis and Market Based Pricing to support ASP-based Medicare Part B payments only. The crosswalks are intended to help the public (including entities that submit manufacturer ASP data and providers who bill for drugs) understand which drug products (identified by NDCs) are assigned to which HCPCS billing codes. The crosswalks are not intended to be a comprehensive list of all drugs/NDCs available in the United States. The NDC to HCPCS Crosswalk also includes information on the NDC package size and the number of billable units (as defined by the HCPCS code descriptor). Comments on the file may be sent to sec303aspdata@cms.hhs.gov.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
_2024_CODE,Short Description,LABELER NAME,NDC2,Drug Name,HCPCS dosage,PKG SIZE,PKG QTY,BILLUNITS,BILLUNITSPKG
J0171,Adrenalin epinephrine inject,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1531-01,Epinephrine HCl,0.1 MG,10,1,10,10
J0171,Adrenalin epinephrine inject,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1629-01,Epinephrine HCl,0.1 MG,10,1,10,10
J0171,Adrenalin epinephrine inject,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1629-03,Epinephrine HCl,0.1 MG,10,10,10,100
J0172,"Inj, aducanumab-avwa, 2 mg",Biogen Inc.,64406-0101-01,Aduhelm,2 MG,1.7,1,85,85
J0172,"Inj, aducanumab-avwa, 2 mg",Biogen Inc.,64406-0102-02,Aduhelm,2 MG,3,1,150,150
J0173,"Inj, epinephrine (belcher)",Henry Schein Inc.,00404-9857-01,Epinephrine HCl (Belcher),0.1 MG,1,1,10,10
J0174,"Inj, lecanemab-irmb, 1 mg",Eisai Inc.,62856-0212-01,Leqembi,1 MG,2,1,200,200
J0174,"Inj, lecanemab-irmb, 1 mg",Eisai Inc.,62856-0215-01,Leqembi,1 MG,5,1,500,500
J0175,"Inj, donanemab-azbt, 2 mg",Eli Lilly and Company,00002-9401-01,Kisunla,2 MG,20,1,175,175
J0177,"Inj, aflibercept hd, 1 mg","Regeneron Pharmaceuticals, Inc.",61755-0050-01,Eylea HD,1 MG,0.07,1,8,8
J0178,Aflibercept injection,"Regeneron Pharmaceuticals, Inc.",61755-0005-01,Eylea,1 MG,0.05,1,2,2
J0178,Aflibercept injection,"Regeneron Pharmaceuticals, Inc.",61755-0005-02,Eylea,1 MG,0.05,1,2,2
J0179,"Inj, brolucizumab-dbll, 1 mg",Novartis Pharmaceuticals Corporation,00078-0827-60,Beovu,1 MG,0.05,1,6,6
J0179,"Inj, brolucizumab-dbll, 1 mg",NOVARTIS PHARMACEUTICALS CORPORATION,00078-0827-61,Beovu,1 MG,0.05,1,6,6
J0180,Agalsidase beta injection,Genzyme Corporation,58468-0040-01,Fabrazyme,1 MG,1,1,35,35
J0180,Agalsidase beta injection,Genzyme Corporation,58468-0041-01,Fabrazyme,1 MG,1,1,5,5
J0185,"Inj., aprepitant, 1 mg",Heron Therapeutics,47426-0201-01,Cinvanti,1 MG,18,1,130,130
J0202,"Injection, alemtuzumab",Genzyme Corporation,58468-0200-01,Lemtrada,1 MG,1.2,1,12,12
J0206,Inj allopurinol sodium 1 mg,Hikma Pharmaceuticals USA Inc.,00143-9533-01,Allopurinol,1 MG,1,1,500,500
J0206,Inj allopurinol sodium 1 mg,"FreseniUS Kabi USA, LLC",65219-0380-30,Allopurinol,1 MG,1,1,500,500
J0206,Inj allopurinol sodium 1 mg,Mylan Institutional LLC,67457-0187-50,Aloprim,1 MG,1,1,500,500
J0206,Inj allopurinol sodium 1 mg,Mylan Institutional LLC,67457-0978-50,Aloprim,1 MG,1,1,500,500
J0217,Inj velmanase alfa-tycv 1 mg,"Chiesi USA, Inc.",10122-0180-02,Lamzede,1 MG,1,1,10,10
J0218,Inj olipudase alfa-rpcp 1mg,Genzyme Corporation,58468-0050-01,Xenpozyme,1 MG,1,1,20,20
J0218,Inj olipudase alfa-rpcp 1mg,Genzyme Corporation,58468-0051-01,Xenpozyme,1 MG,1,1,4,4
J0219,Inj aval alfa-nqpt 4mg,Genzyme Corporation,58468-0426-01,Nexviazyme,4 mg,1,1,25,25
J0221,Lumizyme injection,Genzyme Corporation,58468-0160-01,Lumizyme,10 MG,1,1,5,5
J0221,Lumizyme injection,GENZYME CORPORATION,58468-0160-02,Lumizyme,10 MG,1,10,5,50
J0222,"Inj., patisiran, 0.1 mg","Alnylam Pharmaceuticals, Inc.",71336-1000-01,Onpattro,0.1 MG,5,1,100,100
J0223,Inj givosiran 0.5 mg,"Alnylam Pharmaceuticals, Inc.",71336-1001-01,Givlaari,0.5 MG,1,1,378,378
J0224,"Inj. lumasiran, 0.5 mg","Alnylam Pharmaceuticals, Inc.",71336-1002-01,Oxlumo,0.5 MG,0.5,1,189,189
J0225,"Inj, vutrisiran, 1 mg","Alnylam Pharmaceuticals, Inc.",71336-1003-01,Amvuttra ,1 MG,0.5,1,25,25
J0248,"Inj, remdesivir, 1 mg","Gilead Sciences, Inc.",61958-2901-02,Veklury,1 MG,1,1,100,100
J0256,Alpha 1 proteinase inhibitor,CSL Behring L.L.C.,00053-7201-02,Zemaira,10 MG,1,1,0.1,0.1
J0256,Alpha 1 proteinase inhibitor,CSL Behring L.L.C.,00053-7202-02,Zemaira,10 MG,1,1,0.1,0.1
J0256,Alpha 1 proteinase inhibitor,CSL Behring L.L.C.,00053-7203-02,Zemaira,10 MG,1,1,0.1,0.1
J0256,Alpha 1 proteinase inhibitor,"Takeda Pharmaceuticals America, Inc.",00944-2814-01,Aralast NP,10 MG,1,1,0.1,0.1
J0256,Alpha 1 proteinase inhibitor,"Takeda Pharmaceuticals America, Inc.",00944-2815-01,Aralast NP,10 MG,1,1,0.1,0.1
J0256,Alpha 1 proteinase inhibitor,"GRIFOLS USA, LLC",13533-0705-01,Prolastin-C,10 MG,1,1,0.1,0.1
J0257,Glassia injection,"Takeda Pharmaceuticals America, Inc.",00944-2884-01,Glassia             ,10 MG,1,1,0.1,0.1
J0278,Amikacin sulfate injection,Hikma Pharmaceuticals USA Inc.,00641-6166-10,Amikacin Sulfate,100 MG,4,10,10,100
J0278,Amikacin sulfate injection,Hikma Pharmaceuticals USA Inc.,00641-6167-10,Amikacin Sulfate,100 MG,2,10,5,50
J0278,Amikacin sulfate injection,"SICOR PHARMACEUTICALS, INC.",00703-9032-03,Amikacin Sulfate,100 MG,2,10,5,50
J0278,Amikacin sulfate injection,"SICOR PHARMACEUTICALS, INC.",00703-9040-03,Amikacin Sulfate,100 MG,4,10,10,100
J0278,Amikacin sulfate injection,Heritage Pharmaceuticals Inc.,23155-0290-41,Amikacin Sulfate,100 MG,2,10,5,50
J0278,Amikacin sulfate injection,Heritage Pharmaceuticals Inc.,23155-0290-42,Amikacin Sulfate,100 MG,4,10,10,100
J0278,Amikacin sulfate injection,Heritage Pharmaceuticals Inc.,23155-0785-41,Amikacin Sulfate,100 MG,2,10,5,50
J0278,Amikacin sulfate injection,Heritage Pharmaceuticals Inc.,23155-0786-41,Amikacin Sulfate,100 MG,4,10,10,100
J0278,Amikacin sulfate injection,Sagent Pharmaceuticals,25021-0173-02,Amikacin Sulfate,100 MG,2,10,5,50
J0278,Amikacin sulfate injection,Sagent Pharmaceuticals,25021-0173-04,Amikacin Sulfate,100 MG,4,10,10,100
J0278,Amikacin sulfate injection,"FreseniUS Kabi USA, LLC",63323-0815-02,Amikacin Sulfate,100 MG,2,10,5,50
J0278,Amikacin sulfate injection,"FreseniUS Kabi USA, LLC",63323-0815-04,Amikacin Sulfate,100 MG,4,10,10,100
J0280,Aminophyllin 250 mg inj,Henry Schein Inc.,00404-9813-10,Aminophylline,250 MG,10,1,1,1
J0280,Aminophyllin 250 mg inj,Henry Schein Inc.,00404-9814-20,Aminophylline,250 MG,20,1,2,2
J0280,Aminophyllin 250 mg inj,Pfizer Inc,00409-5921-01,Aminophylline,250 MG,10,25,1,25
J0280,Aminophyllin 250 mg inj,Pfizer Inc,00409-5922-01,Aminophylline,250 MG,20,25,2,50
J0280,Aminophyllin 250 mg inj,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1204-01,Aminophylline,250 MG,10,1,1,1
J0280,Aminophyllin 250 mg inj,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1204-03,Aminophylline,250 MG,10,25,1,25
J0280,Aminophyllin 250 mg inj,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1341-01,Aminophylline,250 MG,20,1,2,2
J0280,Aminophyllin 250 mg inj,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1341-03,Aminophylline,250 MG,20,25,2,50
J0283,"Inj, amiodarone (nexterone)",Baxter Healthcare Corporation,43066-0150-10,Nexterone,30 MG,100,1,5,5
J0283,"Inj, amiodarone (nexterone)",Baxter Healthcare Corporation,43066-0360-20,Nexterone,30 MG,200,1,12,12
J0285,Amphotericin b,"XGen Pharmaceuticals DJB, Inc.",39822-1055-05,Amphotericin B,50 MG,1,1,1,1
J0289,Amphotericin b liposome inj,"Astellas Pharma US, Inc.",00469-3051-30,Ambisome,10 MG,1,1,5,5
J0289,Amphotericin b liposome inj,Eugia US LLC,55150-0365-01,Amphotericin B Liposome,10 MG,1,1,5,5
J0290,Ampicillin 500 mg inj,Henry Schein Inc.,00404-9816-99,Ampicillin Sodium,500 MG,1,1,2,2
J0290,Ampicillin 500 mg inj,Henry Schein Inc.,00404-9818-99,Ampicillin Sodium,500 MG,1,1,4,4
J0290,Ampicillin 500 mg inj,Pfizer Inc,00409-3718-01,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 mg inj,Pfizer Inc,00409-3720-01,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,Pfizer Inc,00409-3725-01,Ampicillin Sodium,500 MG,1,10,20,200
J0290,Ampicillin 500 mg inj,PFIZER INC.,00409-3726-01,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-3400-95,Ampicillin Sodium,500 MG,1,10,0.25,2.5
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-3402-95,Ampicillin Sodium,500 MG,1,10,0.5,5
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-3404-95,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-3407-95,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-3408-95,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-3409-95,Ampicillin Sodium,500 MG,1,10,20,200
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-3412-92,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-3413-92,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-9242-95,Ampicillin Sodium,500 MG,1,10,0.5,5
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-9250-95,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-9261-95,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-9273-95,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-9401-95,Ampicillin Sodium,500 MG,1,10,0.25,2.5
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-9402-95,Ampicillin Sodium,500 MG,1,10,0.5,5
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-9404-95,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-9407-95,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-9408-95,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-9409-95,Ampicillin Sodium,500 MG,1,10,20,200
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-9412-92,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,Sandoz Inc.,00781-9413-92,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,Sagent Pharmaceuticals,25021-0134-10,Ampicillin Sodium,500 MG,1,10,0.5,5
J0290,Ampicillin 500 mg inj,Sagent Pharmaceuticals,25021-0135-10,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 mg inj,Sagent Pharmaceuticals,25021-0136-10,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,Sagent Pharmaceuticals,25021-0137-20,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,"WG Critical Care, LLC",44567-0101-10,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 mg inj,"WG Critical Care, LLC",44567-0102-10,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,"WG Critical Care, LLC",44567-0103-10,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,"WG Critical Care, LLC",44567-0104-01,Ampicillin Sodium,500 MG,1,1,20,20
J0290,Ampicillin 500 mg inj,A-S Medication Solutions,50090-4552-00,Ampicillin Sodium,500 MG,1,1,4,4
J0290,Ampicillin 500 mg inj,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1560-03,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1595-03,Ampicillin Sodium,500 MG,1,10,0.5,5
J0290,Ampicillin 500 mg inj,Eugia US LLC,55150-0113-10,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,Eugia US LLC,55150-0114-20,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,Eugia US LLC,55150-0115-99,Ampicillin Sodium,500 MG,1,10,20,200
J0290,Ampicillin 500 mg inj,"FreseniUS Kabi USA, LLC",65219-0014-10,Ampicillin Sodium,500 MG,1,10,0.5,5
J0290,Ampicillin 500 mg inj,"FreseniUS Kabi USA, LLC",65219-0016-10,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 mg inj,"FreseniUS Kabi USA, LLC",65219-0018-10,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,"FreseniUS Kabi USA, LLC",65219-0020-23,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,Piramal Critical Care Inc,66794-0220-41,Ampicillin Sodium,500 MG,1,10,0.5,5
J0290,Ampicillin 500 mg inj,Piramal Critical Care Inc,66794-0221-41,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 mg inj,Piramal Critical Care Inc,66794-0222-41,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,Piramal Critical Care Inc,66794-0223-41,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,Piramal Critical Care Inc,66794-0224-15,Ampicillin Sodium,500 MG,1,1,20,20
J0290,Ampicillin 500 mg inj,Mylan Pharmaceuticals Inc.,67457-0351-10,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,Mylan Pharmaceuticals Inc.,67457-0352-10,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,Mylan Pharmaceuticals Inc.,67457-0404-10,Ampicillin Sodium,500 MG,1,1,20,20
J0290,Ampicillin 500 mg inj,"Xellia Pharmaceuticals USA, LLC.",70594-0084-02,Ampicillin Sodium,500 MG,1,10,0.5,5
J0290,Ampicillin 500 mg inj,"Xellia Pharmaceuticals USA, LLC.",70594-0085-02,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 mg inj,"Xellia Pharmaceuticals USA, LLC.",70594-0086-02,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,"Xellia Pharmaceuticals USA, LLC.",70594-0087-02,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,"Xellia Pharmaceuticals USA, LLC.",70594-0088-01,Ampicillin Sodium,500 MG,1,1,20,20
J0290,Ampicillin 500 mg inj,"Athenex Pharmaceutical Division, LLC",70860-0112-15,Ampicillin Sodium,500 MG,1,10,0.5,5
J0290,Ampicillin 500 mg inj,"Athenex Pharmaceutical Division, LLC",70860-0113-15,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 mg inj,"Athenex Pharmaceutical Division, LLC",70860-0114-15,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,"Athenex Pharmaceutical Division, LLC",70860-0115-26,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,"Athenex Pharmaceutical Division, LLC",70860-0118-99,Ampicillin Sodium,500 MG,1,1,20,20
J0290,Ampicillin 500 mg inj,Armas Pharmaceuticals Inc.,72485-0421-10,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,Armas Pharmaceuticals Inc.,72485-0422-10,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 mg inj,"Civica, Inc.",72572-0016-10,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 mg inj,"Civica, Inc.",72572-0017-10,Ampicillin Sodium,500 MG,1,10,4,40
J0291,"Inj., plazomicin, 5 mg","Cipla USA, Inc.",69097-0820-96,Zemdri ,5 MG,10,10,100,1000
J0291,"Inj., plazomicin, 5 mg",Cipla Therapeutics Inc.,80735-0820-96,Zemdri ,5 MG,10,10,100,1000
J0295,Ampicillin sulbactam 1.5 gm,Pfizer Inc,00049-0013-83,Unasyn ,1.5 GM,1,10,1,10
J0295,Ampicillin sulbactam 1.5 gm,Pfizer Inc,00049-0014-83,Unasyn ,1.5 GM,1,10,2,20
J0295,Ampicillin sulbactam 1.5 gm,Pfizer Inc,00049-0024-28,Unasyn ,1.5 GM,1,1,10,10
J0295,Ampicillin sulbactam 1.5 gm,Pfizer Inc,00409-2689-01,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sulbactam 1.5 gm,Pfizer Inc,00409-2987-03,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sulbactam 1.5 gm,Hikma Pharmaceuticals USA Inc.,00641-6116-10,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sulbactam 1.5 gm,Hikma Pharmaceuticals USA Inc.,00641-6117-10,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sulbactam 1.5 gm,Hikma Pharmaceuticals USA Inc.,00641-6118-01,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sulbactam 1.5 gm,Sagent Pharmaceuticals,25021-0142-20,Ampicillin-Sulbactam,1.5 GM,1,10,10,10
J0295,Ampicillin sulbactam 1.5 gm,Sagent Pharmaceuticals,25021-0143-30,Ampicillin-Sulbactam,1.5 GM,1,10,20,20
J0295,Ampicillin sulbactam 1.5 gm,Sagent Pharmaceuticals,25021-0144-99,Ampicillin-Sulbactam,1.5 GM,30,1,10,10
J0295,Ampicillin sulbactam 1.5 gm,Sagent Pharmaceuticals,25021-0188-99,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sulbactam 1.5 gm,"WG Critical Care, LLC",44567-0150-10,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sulbactam 1.5 gm,"WG Critical Care, LLC",44567-0210-10,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sulbactam 1.5 gm,"WG Critical Care, LLC",44567-0211-10,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sulbactam 1.5 gm,"WG Critical Care, LLC",44567-0212-01,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sulbactam 1.5 gm,Eugia US LLC,55150-0116-10,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sulbactam 1.5 gm,Eugia US LLC,55150-0116-20,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sulbactam 1.5 gm,Eugia US LLC,55150-0117-10,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sulbactam 1.5 gm,Eugia US LLC,55150-0117-20,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sulbactam 1.5 gm,Eugia US LLC,55150-0118-01,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sulbactam 1.5 gm,Eugia US LLC,55150-0118-99,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sulbactam 1.5 gm,Piramal Critical Care Inc,66794-0206-41,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sulbactam 1.5 gm,Piramal Critical Care Inc,66794-0207-41,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sulbactam 1.5 gm,Piramal Critical Care Inc,66794-0208-15,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sulbactam 1.5 gm,Piramal Critical Care Inc,66794-0241-41,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sulbactam 1.5 gm,Piramal Critical Care Inc,66794-0242-41,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sulbactam 1.5 gm,Piramal Critical Care Inc,66794-0243-15,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sulbactam 1.5 gm,Mylan Pharmaceuticals Inc.,67457-0348-10,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sulbactam 1.5 gm,Mylan Pharmaceuticals Inc.,67457-0349-10,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sulbactam 1.5 gm,Mylan Pharmaceuticals Inc.,67457-0649-10,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sulbactam 1.5 gm,"Xellia Pharmaceuticals USA, LLC.",70594-0081-02,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sulbactam 1.5 gm,"Xellia Pharmaceuticals USA, LLC.",70594-0082-02,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sulbactam 1.5 gm,"XELLIA PHARMACEUTICALS USA, LLC",70594-0083-01,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sulbactam 1.5 gm,Meitheal Pharmaceuticals Inc.,71288-0005-20,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sulbactam 1.5 gm,Meitheal Pharmaceuticals Inc.,71288-0006-30,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sulbactam 1.5 gm,Meitheal Pharmaceuticals Inc.,71288-0007-75,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sulbactam 1.5 gm,Meitheal Pharmaceuticals Inc.,71288-0031-21,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sulbactam 1.5 gm,Meitheal Pharmaceuticals Inc.,71288-0032-21,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sulbactam 1.5 gm,Meitheal Pharmaceuticals Inc.,71288-0033-75,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sulbactam 1.5 gm,Armas Pharmaceuticals Inc.,72485-0416-10,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sulbactam 1.5 gm,Armas Pharmaceuticals Inc.,72485-0417-10,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sulbactam 1.5 gm,"Civica, Inc.",72572-0021-10,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sulbactam 1.5 gm,"Civica, Inc.",72572-0022-10,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0348,Anidulafungin injection,Pfizer Inc,00049-0114-28,Eraxis,1 MG,1,1,50,50
J0348,Anidulafungin injection,Pfizer Inc,00049-0116-28,Eraxis,1 MG,1,1,100,100
J0348,Anidulafungin injection,Pfizer Inc,00049-2242-01,Eraxis,1 MG,1,1,100,100
J0349,"Inj, rezafungin, 1 mg","Melinta Therapeutics, LLC",70842-0240-01,Rezzayo,1 MG,1,1,200,200
J0360,Hydralazine hcl injection,Henry Schein Inc.,00404-9986-20,Hydralazine HCl,20 MG,1,1,1,1
J0360,Hydralazine hcl injection,Henry Schein Inc.,00404-9994-01,Hydralazine HCl,20 MG,1,1,1,1
J0360,Hydralazine hcl injection,"American Regent, Inc.",00517-0901-25,Hydralazine HCl,20 MG,1,25,1,25
J0360,Hydralazine hcl injection,Hikma Pharmaceuticals USA Inc.,00641-6231-25,Hydralazine HCl,20 MG,1,25,1,25
J0360,Hydralazine hcl injection,A-S Medication Solutions,50090-4518-00,Hydralazine HCl,20 MG,1,1,1,1
J0360,Hydralazine hcl injection,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1376-01,Hydralazine HCl,20 MG,1,1,1,1
J0360,Hydralazine hcl injection,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1376-03,Hydralazine HCl,20 MG,1,25,1,25
J0360,Hydralazine hcl injection,Eugia US LLC,55150-0400-25,Hydralazine HCl,20 MG,1,25,1,25
J0360,Hydralazine hcl injection,"FreseniUS Kabi USA, LLC",63323-0614-01,Hydralazine HCl,20 MG,1,25,1,25
J0360,Hydralazine hcl injection,"FreseniUS Kabi USA, LLC",63323-0614-16,Hydralazine HCl,20 MG,1,25,1,25
J0360,Hydralazine hcl injection,"FreseniUS Kabi USA, LLC",63323-0614-55,Hydralazine HCl,20 MG,1,25,1,25
J0360,Hydralazine hcl injection,"Civica, Inc.",72572-0265-25,Hydralazine HCl,20 MG,1,25,1,25
J0401,Inj aripiprazole ext rel 1mg,Otsuka America Pharmaceuticals Inc.,59148-0018-71,Abilify Maintena,1 MG,1,1,300,300
J0401,Inj aripiprazole ext rel 1mg,Otsuka America Pharmaceuticals Inc.,59148-0019-71,Abilify Maintena,1 MG,1,1,400,400
J0401,Inj aripiprazole ext rel 1mg,Otsuka America Pharmaceuticals Inc.,59148-0045-80,Abilify Maintena,1 MG,1,1,300,300
J0401,Inj aripiprazole ext rel 1mg,Otsuka America Pharmaceuticals Inc.,59148-0072-80,Abilify Maintena,1 MG,1,1,400,400
J0402,"Inj, abilify asimtufii, 1 mg",Otsuka America Pharmaceuticals Inc.,59148-0102-80,Abilify Asimtufii,1 MG,2.4,1,720,720
J0402,"Inj, abilify asimtufii, 1 mg",Otsuka America Pharmaceuticals Inc.,59148-0114-80,Abilify Asimtufii,1 MG,3.2,1,960,960
J0456,Azithromycin,PFIZER INC.,00069-0400-10,Azithromycin,500 MG,1,10,1,10
J0456,Azithromycin,Pfizer Inc,00069-3150-83,Zithromax,500 MG,1,10,1,10
J0456,Azithromycin,Pfizer Inc,00409-0144-11,Azithromycin,500 MG,1,10,1,10
J0456,Azithromycin,Eugia US LLC,55150-0174-10,Azithromycin,500 MG,1,10,1,10
J0456,Azithromycin,APOTEX CORP,60505-6076-04,Azithromycin,500 MG,1,10,1,10
