HCPCS Code,NDC,Description,Drug Name,Pkg Size,Pkg Qty,BUPP,Payment Limit,ASP
J0290,00409-3720-01,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,40.0,0.88,0.83
J0290,00409-3725-01,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,200.0,0.88,0.83
J0290,00409-3726-01,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,20.0,0.88,0.83
J0290,00781-3400-95,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,2.5,0.88,0.83
J0290,00781-3402-95,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,5.0,0.88,0.83
J0290,00781-3404-95,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,20.0,0.88,0.83
J0290,00781-3407-95,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,10.0,0.88,0.83
J0290,00781-3408-95,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,40.0,0.88,0.83
J0290,00781-3409-95,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,200.0,0.88,0.83
J0290,00781-3412-92,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,20.0,0.88,0.83
J0290,00781-3413-92,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,40.0,0.88,0.83
J0290,00781-9242-95,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,5.0,0.88,0.83
J0290,00781-9250-95,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,10.0,0.88,0.83
J0290,00781-9261-95,Ampicillin 500 mg inj,AMPICILLIN SODIUM,1.0,10,20.0,0.88,0.83
J0290,00781-9273-95,Ampicillin 500 mg inj,AMPICILLIN SODIUM,1.0,10,40.0,0.88,0.83
J0290,00781-9401-95,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,2.5,0.88,0.83
J0290,00781-9402-95,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,5.0,0.88,0.83
J0290,00781-9404-95,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,20.0,0.88,0.83
J0290,00781-9407-95,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,10.0,0.88,0.83
J0290,00781-9408-95,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,40.0,0.88,0.83
J0290,00781-9409-95,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,200.0,0.88,0.83
J0290,00781-9412-92,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,20.0,0.88,0.83
J0290,00781-9413-92,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,40.0,0.88,0.83
J0290,25021-0134-10,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,5.0,0.88,0.83
J0290,25021-0135-10,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,10.0,0.88,0.83
J0290,25021-0136-10,Ampicillin 500 mg inj,AMPICILLIN SODIUM,1.0,10,20.0,0.88,0.83
J0290,25021-0137-20,Ampicillin 500 mg inj,AMPICILLIN SODIUM,1.0,10,40.0,0.88,0.83
J0290,44567-0101-10,Ampicillin 500 mg inj,Ampicillin for Injection,1.0,10,10.0,0.88,0.83
J0290,44567-0102-10,Ampicillin 500 mg inj,Ampicillin for Injection,1.0,10,20.0,0.88,0.83
J0290,44567-0103-10,Ampicillin 500 mg inj,Ampicillin for Injection,1.0,10,40.0,0.88,0.83
J0290,44567-0104-01,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,1,20.0,0.88,0.83
J0290,50090-4552-00,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,1,4.0,0.88,0.83
J0290,51662-1560-03,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,40.0,0.88,0.83
J0290,51662-1595-03,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,5.0,0.88,0.83
J0290,55150-0113-10,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,20.0,0.88,0.83
J0290,55150-0114-20,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,40.0,0.88,0.83
J0290,55150-0115-99,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,200.0,0.88,0.83
J0290,65219-0014-10,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,5.0,0.88,0.83
J0290,65219-0016-10,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,10.0,0.88,0.83
J0290,65219-0018-10,Ampicillin 500 mg inj,Ampicillin,1.0,10,20.0,0.88,0.83
J0290,65219-0020-23,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,40.0,0.88,0.83
J0290,66794-0220-41,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,5.0,0.88,0.83
J0290,66794-0221-41,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,10.0,0.88,0.83
J0290,66794-0222-41,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,20.0,0.88,0.83
J0290,66794-0223-41,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,40.0,0.88,0.83
J0290,66794-0224-15,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,1,20.0,0.88,0.83
J0290,67457-0351-10,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,20.0,0.88,0.83
J0290,67457-0352-10,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,40.0,0.88,0.83
J0290,67457-0404-10,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,1,20.0,0.88,0.83
J0290,70594-0084-02,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,5.0,0.88,0.83
J0290,70594-0085-02,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,10.0,0.88,0.83
J0290,70594-0086-02,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,20.0,0.88,0.83
J0290,70594-0087-02,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,40.0,0.88,0.83
J0290,70594-0088-01,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,1,20.0,0.88,0.83
J0290,70860-0112-15,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,5.0,0.88,0.83
J0290,70860-0113-15,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,10.0,0.88,0.83
J0290,70860-0114-15,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,20.0,0.88,0.83
J0290,70860-0115-26,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,40.0,0.88,0.83
J0290,70860-0118-99,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,1,20.0,0.88,0.83
J0290,72485-0421-10,Ampicillin 500 mg inj,AMPICILLIN,1.0,10,20.0,0.88,0.83
J0290,72485-0422-10,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,40.0,0.88,0.83
J0290,72572-0016-10,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,20.0,0.88,0.83
J0290,72572-0017-10,Ampicillin 500 mg inj,Ampicillin Sodium,1.0,10,40.0,0.88,0.83
J0291,69097-0820-96,"Inj., plazomicin, 5 mg",Zemdri (Plazomicin),10.0,10,1000.0,3.593,3.39
J0291,80735-0820-96,"Inj., plazomicin, 5 mg",ZEMDRI,10.0,10,1000.0,3.593,3.39
J0295,00049-0013-83,Ampicillin sulbactam 1.5 gm,Unasyn 1.5Gm,1.0,10,10.0,1.94,1.83
J0295,00049-0014-83,Ampicillin sulbactam 1.5 gm,Unasyn 3Gm,1.0,10,20.0,1.94,1.83
J0295,00049-0024-28,Ampicillin sulbactam 1.5 gm,Unasyn 15Gm,1.0,1,10.0,1.94,1.83
J0295,00409-2689-01,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,10.0,1.94,1.83
J0295,00409-2987-03,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,20.0,1.94,1.83
J0295,00641-6116-10,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,10.0,1.94,1.83
J0295,00641-6117-10,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,20.0,1.94,1.83
J0295,00641-6118-01,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,1,10.0,1.94,1.83
J0295,25021-0142-20,Ampicillin sulbactam 1.5 gm,AMPICILLIN-SULBACTAM,1.0,10,10.0,1.94,1.83
J0295,25021-0143-30,Ampicillin sulbactam 1.5 gm,AMPICILLIN-SULBACTAM,1.0,10,20.0,1.94,1.83
J0295,25021-0144-99,Ampicillin sulbactam 1.5 gm,AMPICILLIN-SULBACTAM,30.0,1,10.0,1.94,1.83
J0295,25021-0188-99,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,1,10.0,1.94,1.83
J0295,44567-0150-10,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,20.0,1.94,1.83
J0295,44567-0210-10,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,10.0,1.94,1.83
J0295,44567-0211-10,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,20.0,1.94,1.83
J0295,44567-0212-01,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,1,10.0,1.94,1.83
J0295,55150-0116-10,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,10.0,1.94,1.83
J0295,55150-0116-20,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,10.0,1.94,1.83
J0295,55150-0117-10,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,20.0,1.94,1.83
J0295,55150-0117-20,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,20.0,1.94,1.83
J0295,55150-0118-01,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,1,10.0,1.94,1.83
J0295,55150-0118-99,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,1,10.0,1.94,1.83
J0295,66794-0206-41,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,10.0,1.94,1.83
J0295,66794-0207-41,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,20.0,1.94,1.83
J0295,66794-0208-15,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,1,10.0,1.94,1.83
J0295,66794-0241-41,Ampicillin sulbactam 1.5 gm,AMPICILLIN-SULBACTAM,1.0,10,10.0,1.94,1.83
J0295,66794-0242-41,Ampicillin sulbactam 1.5 gm,AMPICILLIN-SULBACTAM,1.0,10,20.0,1.94,1.83
J0295,66794-0243-15,Ampicillin sulbactam 1.5 gm,AMPICILLIN-SULBACTAM,1.0,1,10.0,1.94,1.83
J0295,67457-0348-10,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,10.0,1.94,1.83
J0295,67457-0349-10,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,20.0,1.94,1.83
J0295,67457-0649-10,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,1,10.0,1.94,1.83
J0295,70594-0081-02,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,10.0,1.94,1.83
J0295,70594-0082-02,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,20.0,1.94,1.83
J0295,70594-0083-01,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,1,10.0,1.94,1.83
J0295,71288-0005-20,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,10.0,1.94,1.83
J0295,71288-0006-30,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,20.0,1.94,1.83
J0295,71288-0007-75,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,1,10.0,1.94,1.83
J0295,71288-0031-21,Ampicillin sulbactam 1.5 gm,AMPICILLIN-SULBACTAM,1.0,10,10.0,1.94,1.83
J0295,71288-0032-21,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,20.0,1.94,1.83
J0295,71288-0033-75,Ampicillin sulbactam 1.5 gm,AMPICILLIN-SULBACTAM,1.0,1,10.0,1.94,1.83
J0295,72485-0416-10,Ampicillin sulbactam 1.5 gm,AMPICILLIN-SULBACTAM,1.0,10,10.0,1.94,1.83
J0295,72485-0417-10,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,20.0,1.94,1.83
J0295,72572-0021-10,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,10.0,1.94,1.83
J0295,72572-0022-10,Ampicillin sulbactam 1.5 gm,Ampicillin-Sulbactam,1.0,10,20.0,1.94,1.83
J0348,00049-0114-28,Anidulafungin injection,ERAXIS,1.0,1,50.0,0.532,0.502
J0348,00049-0116-28,Anidulafungin injection,ERAXIS,1.0,1,100.0,0.532,0.502
J0348,00049-2242-01,Anidulafungin injection,ERAXIS,1.0,1,100.0,0.532,0.502
J0349,70842-0240-01,"Inj, rezafungin, 1 mg",REZZAYO,1.0,1,200.0,10.122,9.549
J0360,00404-9986-20,Hydralazine hcl injection,Hydralazine HCl,1.0,1,1.0,4.109,3.876
J0360,00404-9994-01,Hydralazine hcl injection,Hydralazine HCl,1.0,1,1.0,4.109,3.876
J0360,00517-0901-25,Hydralazine hcl injection,Hydralazine HCl,1.0,25,25.0,4.109,3.876
J0360,00641-6231-25,Hydralazine hcl injection,Hydralazine HCl,1.0,25,25.0,4.109,3.876
J0360,50090-4518-00,Hydralazine hcl injection,Hydralazine HCl,1.0,1,1.0,4.109,3.876
J0360,51662-1376-03,Hydralazine hcl injection,Hydralazine HCl,1.0,25,25.0,4.109,3.876
J0360,55150-0400-25,Hydralazine hcl injection,Hydralazine HCl,1.0,25,25.0,4.109,3.876
J0360,63323-0614-01,Hydralazine hcl injection,Hydralazine Hcl,1.0,25,25.0,4.109,3.876
J0360,63323-0614-16,Hydralazine hcl injection,Hydralazine HCl,1.0,25,25.0,4.109,3.876
J0360,63323-0614-55,Hydralazine hcl injection,Hydralazine Hcl,1.0,25,25.0,4.109,3.876
J0360,67457-0291-01,Hydralazine hcl injection,Hydralazine Hcl,1.0,25,25.0,4.109,3.876
J0360,72572-0265-25,Hydralazine hcl injection,Hydralazine HCl,1.0,25,25.0,4.109,3.876
J0401,59148-0018-71,Inj aripiprazole ext rel 1mg,ABILIFY MAINTENA,1.0,1,300.0,7.005,6.608
J0401,59148-0019-71,Inj aripiprazole ext rel 1mg,ABILIFY MAINTENA,1.0,1,400.0,7.005,6.608
J0401,59148-0045-80,Inj aripiprazole ext rel 1mg,ABILIFY MAINTENA,1.0,1,300.0,7.005,6.608
J0401,59148-0072-80,Inj aripiprazole ext rel 1mg,ABILIFY MAINTENA,1.0,1,400.0,7.005,6.608
J0402,59148-0102-80,"Inj, abilify asimtufii, 1 mg",Abilify Asimtufii,2.4,1,720.0,5.922,5.587
J0402,59148-0114-80,"Inj, abilify asimtufii, 1 mg",Abilify Asimtufii,3.2,1,960.0,5.922,5.587
J0456,00069-0400-10,Azithromycin,AZITHROMYCIN,1.0,10,10.0,2.175,2.052
J0456,00069-3150-83,Azithromycin,Zithromax,1.0,10,10.0,2.175,2.052
J0456,00409-0144-11,Azithromycin,AZITHROMYCIN,1.0,10,10.0,2.175,2.052
J0456,55150-0174-10,Azithromycin,AZITHROMYCIN,1.0,10,10.0,2.175,2.052
J0456,60505-6076-04,Azithromycin,AZITHROMYCIN,1.0,10,10.0,2.175,2.052
J0456,63323-0398-10,Azithromycin,AZITHROMYCIN,1.0,10,10.0,2.175,2.052
J0456,63323-0398-14,Azithromycin,AZITHROMYCIN,1.0,10,10.0,2.175,2.052
J0456,70095-0025-02,Azithromycin,Azithromycin,1.0,10,10.0,2.175,2.052
J0456,70436-0019-82,Azithromycin,AZITHROMYCIN,1.0,10,10.0,2.175,2.052
J0456,70860-0100-10,Azithromycin,AZITHROMYCIN,1.0,10,10.0,2.175,2.052
J0456,70860-0125-66,Azithromycin,Azithromycin,1.0,10,10.0,2.175,2.052
J0457,00003-2560-16,"Injection, aztreonam, 100 mg",AZACTAM,1.0,10,100.0,2.128,2.008
J0457,00003-2570-16,"Injection, aztreonam, 100 mg",AZACTAM,1.0,10,200.0,2.128,2.008
J0457,00409-0829-01,"Injection, aztreonam, 100 mg",Aztreonam,1.0,10,100.0,2.128,2.008
J0457,00409-0830-01,"Injection, aztreonam, 100 mg",Aztreonam,1.0,10,200.0,2.128,2.008
J0457,63323-0401-20,"Injection, aztreonam, 100 mg",Aztreonam,1.0,10,100.0,2.128,2.008
J0457,63323-0401-24,"Injection, aztreonam, 100 mg",Aztreonam,1.0,10,100.0,2.128,2.008
J0457,63323-0401-26,"Injection, aztreonam, 100 mg",Aztreonam,1.0,10,100.0,2.128,2.008
J0457,63323-0402-20,"Injection, aztreonam, 100 mg",Aztreonam,1.0,10,200.0,2.128,2.008
J0457,63323-0402-24,"Injection, aztreonam, 100 mg",Aztreonam,1.0,10,200.0,2.128,2.008
J0457,63323-0402-30,"Injection, aztreonam, 100 mg",Aztreonam,1.0,10,200.0,2.128,2.008
J0461,00404-9821-10,Atropine sulfate injection,Atropine Sulfate,10.0,1,100.0,0.084,0.079
J0461,00404-9822-05,Atropine sulfate injection,ATROPINE SULFATE,5.0,1,50.0,0.084,0.079
J0461,00404-9823-05,Atropine sulfate injection,Atropine Sulfate,5.0,1,25.0,0.084,0.079
J0461,00404-9990-20,Atropine sulfate injection,Atropine Sulfate,20.0,1,800.0,0.084,0.079
J0461,00409-1630-10,Atropine sulfate injection,Atropine Sulfate,10.0,10,1000.0,0.084,0.079
J0461,00409-4910-34,Atropine sulfate injection,ATROPINE SULFATE,5.0,10,500.0,0.084,0.079
J0461,00409-4911-34,Atropine sulfate injection,Atropine Sulfate,10.0,10,1000.0,0.084,0.079
J0461,00409-9630-05,Atropine sulfate injection,Atropine Sulfate,5.0,10,250.0,0.084,0.079
J0461,00517-0401-25,Atropine sulfate injection,Atropine Sulfate,1.0,25,1000.0,0.084,0.079
J0461,00517-1001-25,Atropine sulfate injection,Atropine Sulfate,1.0,25,2500.0,0.084,0.079
J0461,00517-1004-25,Atropine sulfate injection,Atropine Sulfate,1.0,25,1000.0,0.084,0.079
J0461,00517-1010-25,Atropine sulfate injection,Atropine Sulfate,1.0,25,2500.0,0.084,0.079
J0461,00641-6006-10,Atropine sulfate injection,ATROPINE SULFATE,20.0,10,8000.0,0.084,0.079
J0461,00641-6251-10,Atropine sulfate injection,Atropine Sulfate,20.0,10,8000.0,0.084,0.079
J0461,16729-0483-03,Atropine sulfate injection,Atropine Sulfate,5.0,10,250.0,0.084,0.079
J0461,16729-0484-45,Atropine sulfate injection,Atropine Sulfate,10.0,10,1000.0,0.084,0.079
J0461,16729-0484-90,Atropine sulfate injection,Atropine Sulfate,5.0,10,500.0,0.084,0.079
J0461,16729-0512-43,Atropine sulfate injection,Atropine Sulfate,20.0,10,8000.0,0.084,0.079
J0461,16729-0525-08,Atropine sulfate injection,Atropine Sulfate,1.0,25,1000.0,0.084,0.079
J0461,16729-0526-08,Atropine sulfate injection,Atropine Sulfate,1.0,25,2500.0,0.084,0.079
J0461,50090-3138-00,Atropine sulfate injection,Atropine Sulfate,10.0,10,1000.0,0.084,0.079
J0461,50090-4524-00,Atropine sulfate injection,Atropine Sulfate,1.0,1,100.0,0.084,0.079
J0461,50090-5924-00,Atropine sulfate injection,Atropine Sulfate,1.0,10,100.0,0.084,0.079
J0461,51662-1207-01,Atropine sulfate injection,Atropine Sulfate,10.0,1,100.0,0.084,0.079
J0461,51662-1207-03,Atropine sulfate injection,Atropine Sulfate,10.0,10,1000.0,0.084,0.079
J0461,51662-1208-01,Atropine sulfate injection,Atropine Sulfate,5.0,1,50.0,0.084,0.079
J0461,51662-1208-03,Atropine sulfate injection,Atropine Sulfate,5.0,10,500.0,0.084,0.079
J0461,51662-1527-01,Atropine sulfate injection,Atropine Sulfate,10.0,1,100.0,0.084,0.079
J0461,51662-1619-01,Atropine sulfate injection,Atropine Sulfate,20.0,1,800.0,0.084,0.079
J0461,51662-1619-03,Atropine sulfate injection,Atropine Sulfate,20.0,10,8000.0,0.084,0.079
J0461,52584-0002-34,Atropine sulfate injection,Atropine Sulfate,10.0,1,100.0,0.084,0.079
J0461,52584-0630-05,Atropine sulfate injection,Atropine Sulfate,5.0,1,25.0,0.084,0.079
J0461,52584-0910-34,Atropine sulfate injection,ATROPINE SULFATE,5.0,1,50.0,0.084,0.079
J0461,63323-0580-20,Atropine sulfate injection,Atropine Sulfate,20.0,10,8000.0,0.084,0.079
J0461,64253-0400-91,Atropine sulfate injection,Atropine Sulfate,10.0,10,1000.0,0.084,0.079
J0461,70121-1705-07,Atropine sulfate injection,Atropine Sulfate,5.0,10,500.0,0.084,0.079
J0475,14789-0161-05,Baclofen 10 mg injection,BACLOFEN,20.0,1,4.0,177.577,167.525
J0475,25021-0678-20,Baclofen 10 mg injection,BACLOFEN,20.0,1,1.0,177.577,167.525
J0475,25021-0679-20,Baclofen 10 mg injection,BACLOFEN,20.0,1,4.0,177.577,167.525
J0475,25021-0680-20,Baclofen 10 mg injection,BACLOFEN,20.0,1,2.0,177.577,167.525
J0475,66794-0155-01,Baclofen 10 mg injection,GABLOFEN,20.0,1,1.0,177.577,167.525
J0475,66794-0155-02,Baclofen 10 mg injection,GABLOFEN,20.0,1,1.0,177.577,167.525
J0475,66794-0156-01,Baclofen 10 mg injection,GABLOFEN,20.0,1,2.0,177.577,167.525
J0475,66794-0156-02,Baclofen 10 mg injection,GABLOFEN,20.0,1,2.0,177.577,167.525
J0475,66794-0157-01,Baclofen 10 mg injection,GABLOFEN,20.0,1,4.0,177.577,167.525
J0475,66794-0157-02,Baclofen 10 mg injection,GABLOFEN,20.0,1,4.0,177.577,167.525
J0475,67457-0562-20,Baclofen 10 mg injection,Baclofen,20.0,1,1.0,177.577,167.525
J0475,67457-0563-20,Baclofen 10 mg injection,Baclofen,20.0,1,2.0,177.577,167.525
J0475,67457-0564-20,Baclofen 10 mg injection,Baclofen,20.0,1,4.0,177.577,167.525
J0475,70121-2501-01,Baclofen 10 mg injection,LIORESAL REFILL KIT,20.0,1,1.0,177.577,167.525
J0475,70121-2502-02,Baclofen 10 mg injection,LIORESAL REFILL KIT,5.0,2,2.0,177.577,167.525
J0475,70121-2503-01,Baclofen 10 mg injection,LIORESAL REFILL KIT,20.0,1,4.0,177.577,167.525
J0475,70121-2504-02,Baclofen 10 mg injection,LIORESAL REFILL KIT,20.0,2,2.0,177.577,167.525
J0475,70121-2505-02,Baclofen 10 mg injection,LIORESAL REFILL KIT,20.0,2,8.0,177.577,167.525
J0475,70257-0560-01,Baclofen 10 mg injection,Lioresal,20.0,1,1.0,177.577,167.525
J0475,70257-0560-02,Baclofen 10 mg injection,Lioresal,20.0,2,2.0,177.577,167.525
J0475,70257-0561-02,Baclofen 10 mg injection,Lioresal,5.0,2,2.0,177.577,167.525
J0475,70257-0563-01,Baclofen 10 mg injection,Lioresal,20.0,1,4.0,177.577,167.525
J0475,70257-0563-02,Baclofen 10 mg injection,Lioresal,20.0,2,8.0,177.577,167.525
J0476,25021-0681-71,Baclofen intrathecal trial,BACLOFEN,1.0,2,2.0,45.94,43.34
J0476,66794-0151-01,Baclofen intrathecal trial,GABLOFEN,1.0,1,1.0,45.94,43.34
J0476,70121-2496-05,Baclofen intrathecal trial,LIORESAL,1.0,5,5.0,45.94,43.34
J0476,70257-0562-55,Baclofen intrathecal trial,Lioresal,1.0,5,5.0,45.94,43.34
J0480,00078-0331-84,Basiliximab,Simulect,1.0,1,1.0,4581.223,4321.908
J0480,00078-0393-61,Basiliximab,Simulect,1.0,1,0.5,4581.223,4321.908
J0485,00003-0371-13,Belatacept injection,NULOJIX,1.0,1,250.0,3.871,3.652
J0490,49401-0101-01,Belimumab injection,BENLYSTA,5.0,1,12.0,54.129,51.065
J0490,49401-0102-01,Belimumab injection,BENLYSTA,20.0,1,40.0,54.129,51.065
J0491,00310-3040-00,Inj anifrolumab-fnia 1mg,Saphnelo,2.0,1,300.0,17.331,16.35
J0500,00517-1980-05,Dicyclomine injection,DICYCLOMINE HCL,2.0,5,5.0,20.332,19.181
J0500,00641-6173-10,Dicyclomine injection,DICYCLOMINE HCI,2.0,10,10.0,20.332,19.181
J0500,14789-0010-02,Dicyclomine injection,DICYCLOMINE HCL,2.0,5,5.0,20.332,19.181
J0500,24201-0585-10,Dicyclomine injection,DICYCLOMINE HCI,2.0,10,10.0,20.332,19.181
J0500,50090-4553-00,Dicyclomine injection,Bentyl,2.0,1,1.0,20.332,19.181
J0500,51662-1559-03,Dicyclomine injection,Dicyclomine HCl,2.0,5,5.0,20.332,19.181
J0500,58914-0080-52,Dicyclomine injection,Bentyl,2.0,5,5.0,20.332,19.181
J0500,63323-0842-02,Dicyclomine injection,DICYCLOMINE HCl,2.0,5,5.0,20.332,19.181
J0500,70436-0147-81,Dicyclomine injection,DICYCLOMINE HCl,2.0,5,5.0,20.332,19.181
J0500,72266-0127-05,Dicyclomine injection,DICYCLOMINE HCL,2.0,5,5.0,20.332,19.181
J0515,00143-9233-05,Inj benztropine mesylate,BENZTROPINE,2.0,5,10.0,16.291,15.369
J0515,00143-9729-05,Inj benztropine mesylate,COGENTIN,2.0,5,10.0,16.291,15.369
J0515,63323-0970-02,Inj benztropine mesylate,BENZTROPINE,2.0,5,10.0,16.291,15.369
J0515,68382-0860-10,Inj benztropine mesylate,BENZTROPINE,2.0,5,10.0,16.291,15.369
J0517,00310-1730-30,"Inj., benralizumab, 1 mg",Fasenra,1.0,1,30.0,168.222,158.7
J0517,00310-1830-30,"Inj., benralizumab, 1 mg",Fasenra,1.0,1,30.0,168.222,158.7
J0558,60793-0600-10,Peng benzathine/procaine inj,BICILLIN C-R,2.0,10,120.0,19.523,18.418
J0558,60793-0601-10,Peng benzathine/procaine inj,Bicillin CR Pediatric,2.0,10,120.0,19.523,18.418
J0558,60793-0602-10,Peng benzathine/procaine inj,BICILLIN C-R,2.0,10,120.0,19.523,18.418
J0561,50090-1016-00,Penicillin g benzathine inj,Bicillin L-A,2.0,10,120.0,23.972,22.615
J0561,50090-1016-01,Penicillin g benzathine inj,Bicillin L-A,2.0,1,12.0,23.972,22.615
J0561,60793-0700-10,Penicillin g benzathine inj,Bicillin L-A,1.0,10,60.0,23.972,22.615
J0561,60793-0701-10,Penicillin g benzathine inj,Bicillin L-A,2.0,10,120.0,23.972,22.615
J0561,60793-0702-10,Penicillin g benzathine inj,Bicillin L-A,4.0,10,240.0,23.972,22.615
J0565,00006-3025-00,"Inj, bezlotoxumab, 10 mg",ZINPLAVA,40.0,1,100.0,39.885,37.627
J0577,58284-0208-01,"Inj, brixadi, 7 days or less",Brixadi (weekly dosing),0.16,1,1.0,426.971,402.803
J0577,58284-0216-01,"Inj, brixadi, 7 days or less",Brixadi (weekly dosing),0.32,1,1.0,426.971,402.803
J0577,58284-0224-01,"Inj, brixadi, 7 days or less",Brixadi (weekly dosing),0.48,1,1.0,426.971,402.803
J0577,58284-0232-01,"Inj, brixadi, 7 days or less",Brixadi (weekly dosing),0.64,1,1.0,426.971,402.803
J0578,58284-0228-01,"Inj,brixadi, more than 7 day",Brixadi (monthly dosing),0.36,1,1.0,1707.883,1611.21
J0578,58284-0264-01,"Inj,brixadi, more than 7 day",Brixadi (monthly dosing),0.18,1,1.0,1707.883,1611.21
J0578,58284-0296-01,"Inj,brixadi, more than 7 day",Brixadi (monthly dosing),0.27,1,1.0,1707.883,1611.21
J0583,00409-8300-10,Bivalirudin,BIVALIRUDIN,1.0,10,2500.0,0.202,0.191
