0185U,Fut1 gnotyp fut1 exon 4,A,,, ,,,,,,,
01860,Anesth lower arm casting,N,,, ,,,,,,,
0186U,Fut2 gnotyp fut2 exon 2,A,,, ,,,,,,,
0187U,Fy gnotyp ackr1 exons 1-2,A,,, ,,,,,,,
0188U,Ge gnotyp gypc exons 1-4,A,,, ,,,,,,,
0189U,Gypa gnotyp ntrns 1 5 exon 2,A,,, ,,,,,,,
0190U,Gypb gnotyp ntrns 1 5 seux 3,A,,, ,,,,,,,
01916,Anesth dx arteriography,N,,, ,,,,,,,
0191U,In gnotyp cd44 exons 2 3 6,A,,, ,,,,,,,
01920,Anesth catheterize heart,N,,, ,,,,,,,
01922,Anesth cat or mri scan,N,,, ,,,,,,,
01924,Anes ther interven rad artrl,N,,, ,,,,,,,
01925,Anes ther interven rad card,N,,, ,,,,,,,
01926,Anes tx interv rad hrt/cran,N,,, ,,,,,,,
0192U,Jk gnotyp slc14a1 exon 9,A,,, ,,,,,,,
01930,Anes ther interven rad vein,N,,, ,,,,,,,
01931,Anes ther interven rad tips,N,,, ,,,,,,,
01932,Anes tx interv rad th vein,N,,, ,,,,,,,
01933,Anes tx interv rad cran vein,N,,, ,,,,,,,
01937,Anes drg/aspir crv/thrc,N,,, ,,,,,,,
01938,Anes drg/aspir lmbr/sac,N,,, ,,,,,,,
01939,Anes nulyt agt crv/thrc,N,,, ,,,,,,,
0193U,Jr gnotyp abcg2 exons 2-26,A,,, ,,,,,,,
01940,Anes nulyt agt lmbr/sac,N,,, ,,,,,,,
01941,Anes neuromd/ntrvrt crv/thrc,N,,, ,,,,,,,
01942,Anes neuromd/ntrvrt lmbr/sac,N,,, ,,,,,,,
0194U,Kel gnotyp kel exon 8,A,,, ,,,,,,,
01951,Anes 2&3 burn less 4% tbsa,N,,, ,,,,,,,
01952,Anes 2&3 burn 4-9% tbsa,N,,, ,,,,,,,
01953,Anes 2&3 burn ea add 9% tbsa,N,,, ,,,,,,,
01958,Anes xtrnl cephalic version,N,,, ,,,,,,,
0195U,Klf1 targeted sequencing,A,,, ,,,,,,,
01960,Anes vaginal delivery only,N,,, ,,,,,,,
01961,Anes cesarean delivery only,N,,, ,,,,,,,
01962,Anes urgent hysterectomy,N,,, ,,,,,,,
01963,Anes cesarean hysterectomy,N,,, ,,,,,,,
01965,Anes incompl/missed ab px,N,,, ,,,,,,,
01966,Anes induced abortion px,N,,, ,,,,,,,
01967,Neuraxl lbr anes vag dlvr,N,,, ,,,,,,,
01968,Anes/analg cs dlvr neuraxial,N,,, ,,,,,,,
01969,Anes c hyst flwg neuraxial,N,,, ,,,,,,,
0196U,Lu gnotyp bcam exon 3,A,,, ,,,,,,,
0197U,Lw gnotyp icam4 exon 1,A,,, ,,,,,,,
0198T,Ocular blood flow measure,Q1,5734,1.4456,$128.90,.,$25.78,,,,,
0198U,Rhd&rhce gntyp rhd1-10&rhce5,A,,, ,,,,,,,
01990,Support for organ donor,C,,, ,,,,,,,
01991,Anesth nerve block/inj,N,,, ,,,,,,,
01992,Anesth n block/inj prone,N,,, ,,,,,,,
01996,Hosp manage cont drug admin,N,,, ,,,,,,,
01999,Unlisted anes procedure,N,,, ,,,,,,,
0199U,Sc gnotyp ermap exons 4 12,A,,, ,,,,,,,
0200T,Perq sacral augmt unilat inj,J1,5114,80.1145,"$7,143.73",.,"$1,428.75",,,,,
0200U,Xk gnotyp xk exons 1-3,A,,, ,,,,,,,
0201T,Perq sacral augmt bilat inj,J1,5114,80.1145,"$7,143.73",.,"$1,428.75",,,,,
0201U,Yt gnotyp ache exon 2,A,,, ,,,,,,,
0202T,Post vert arthrplst 1 lumbar,C,,, ,,,,,,,
0202U,Nfct ds 22 trgt sars-cov-2,A,,, ,,,,,,,
0203U,Ai ibd mrna xprsn prfl 17,Q4,,, ,,,,,,,
0205U,Oph amd alys 3 gene variants,A,,, ,,,,,,,
0206U,Neuro alzheimer cell aggregj,Q4,,, ,,,,,,,
0207T,Clear eyelid gland w/heat,Q1,5734,1.4456,$128.90,.,$25.78,,,,,
0207U,Neuro alzheimer quan imaging,N,,, ,,,,,,,
0208T,Audiometry air only,Q1,5732,0.4402,$39.25,.,$7.85,,,,,
0209T,Audiometry air & bone,Q1,5732,0.4402,$39.25,.,$7.85,,,,,
0209U,Cytog const alys interrog,A,,, ,,,,,,,
0210T,Speech audiometry threshold,Q1,5732,0.4402,$39.25,.,$7.85,,,,,
0210U,Syphilis tst antb ia quan,Q4,,, ,,,,,,,
0211T,Speech audiom thresh & recog,Q1,5732,0.4402,$39.25,.,$7.85,,,,,
0211U,Onc pan-tum dna&rna gnrj seq,E1,,, ,,,,,,,
0212T,Compre audiometry evaluation,Q1,5721,1.7546,$156.46,.,$31.30,,,,,
0212U,Rare ds gen dna alys proband,A,,, ,,,,,,,
0213T,Njx paravert w/us cer/thor,T,5443,9.9843,$890.29,.,$178.06,,,,,
0213U,Rare ds gen dna alys ea comp,A,,, ,,,,,,,
0214T,Njx paravert w/us cer/thor,N,,, ,,,,,,,
0214U,Rare ds xom dna alys proband,A,,, ,,,,,,,
0215T,Njx paravert w/us cer/thor,N,,, ,,,,,,,
0215U,Rare ds xom dna alys ea comp,A,,, ,,,,,,,
0216T,Njx paravert w/us lumb/sac,T,5443,9.9843,$890.29,.,$178.06,,,,,
0216U,Neuro inh ataxia dna 12 com,A,,, ,,,,,,,
0217T,Njx paravert w/us lumb/sac,N,,, ,,,,,,,
0217U,Neuro inh ataxia dna 51 gene,A,,, ,,,,,,,
0218T,Njx paravert w/us lumb/sac,N,,, ,,,,,,,
0218U,Neuro musc dys dmd seq alys,A,,, ,,,,,,,
0219T,Plmt post facet implt cerv,C,,, ,,,,,,,
0219U,Nfct agt hiv gnrj seq alys,A,,, ,,,,,,,
0220T,Plmt post facet implt thor,C,,, ,,,,,,,
0220U,Onc brst ca ai assmt 12 feat,Q4,,, ,,,,,,,
0221T,Plmt post facet implt lumb,J1,5114,80.1145,"$7,143.73",.,"$1,428.75",,,,,
0221U,Abo gnotyp next gnrj seq abo,A,,, ,,,,,,,
0222T,Plmt post facet implt addl,N,,, ,,,,,,,
0222U,Rhd&rhce gntyp next gnrj seq,A,,, ,,,,,,,
0223U,Nfct ds 22 trgt sars-cov-2,A,,, ,,,,,,,
0224U,Antibody sars-cov-2 titer(s),A,,, ,,,,,,,
0225U,Nfct ds dna&rna 21 sarscov2,A,,, ,,,,,,,
0226U,Svnt sarscov2 elisa plsm srm,A,,, ,,,,,,,
0227U,Rx asy prsmv 30+rx/metablt,Q4,,, ,,,,,,,
0228U,Onc prst8 ma molec prfl alg,Q4,,, ,,,,,,,
0229U,Bcat1&ikzf1 prmtr mthyln aly,A,,, ,,,,,,,
0230U,Ar full sequence analysis,A,,, ,,,,,,,
0231U,Cacna1a full gene analysis,A,,, ,,,,,,,
0232T,Njx platelet plasma,Q1,5735,4.4751,$399.04,.,$79.81,,,,,
0232U,Cstb full gene analysis,A,,, ,,,,,,,
0233U,Fxn gene analysis,A,,, ,,,,,,,
0234T,Trluml perip athrc renal art,J1,5193,127.1806,"$11,340.57",.,"$2,268.12",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
0234U,Mecp2 full gene analysis,A,,, ,,,,,,,
0235T,Trluml perip athrc visceral,C,,, ,,,,,,,
0235U,Pten full gene analysis,A,,, ,,,,,,,
0236T,Trluml perip athrc abd aorta,J1,5193,127.1806,"$11,340.57",.,"$2,268.12",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
0236U,Smn1&smn2 full gene analysis,A,,, ,,,,,,,
0237T,Trluml perip athrc brchiocph,J1,5193,127.1806,"$11,340.57",.,"$2,268.12",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
0237U,Car ion chnlpthy gen seq pnl,A,,, ,,,,,,,
0238T,Trluml perip athrc iliac art,J1,5194,201.3785,"$17,956.72",.,"$3,591.35",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
0238U,Onc lnch syn gen dna seq aly,A,,, ,,,,,,,
0239U,Trgt gen seq alys pnl 311+,A,,, ,,,,,,,
0242U,Trgt gen seq alys pnl 55-74,A,,, ,,,,,,,
0243U,Ob pe biochem assay pgf alg,Q4,,, ,,,,,,,
0244U,Onc solid orgn dna 257 genes,A,,, ,,,,,,,
0245U,Onc thyr mut alys 10 gen&37,A,,, ,,,,,,,
0246U,Rbc dna gnotyp 16 bld groups,A,,, ,,,,,,,
0247U,Ob prtrm brth ibp4 shbg meas,Q4,,, ,,,,,,,
0248U,Onc sphrd cell cul 12 rx pnl,A,,, ,,,,,,,
0249U,Onc brst alys 32 phsprtn alg,Q4,,, ,,,,,,,
0250U,Onc sld org neo dna 505 gene,A,,, ,,,,,,,
0251U,Hepcidin-25 elisa serum/plsm,Q4,,, ,,,,,,,
0252U,Ftl aneuploidy str alys dna,A,,, ,,,,,,,
0253T,Insert aqueous drain device,J1,5492,45.1150,"$4,022.86",.,$804.58,,,,,
0253U,Rprdtve med rna gen prfl 238,A,,, ,,,,,,,
0254U,Reprdtve med alys 24 chrmsm,A,,, ,,,,,,,
0255U,Andrology infertility assmt,Q4,,, ,,,,,,,
0256U,Tma/tmao prfl ms/ms ur alg,Q4,,, ,,,,,,,
0257U,Vlcad leuk nzm actv whl bld,Q4,,, ,,,,,,,
0258U,Ai psor mrna 50-100 gen alg,A,,, ,,,,,,,
0259U,Neph ckd nuc mrs meas gfr,Q4,,, ,,,,,,,
0260U,Rare ds id opt genome mapg,A,,, ,,,,,,,
0261U,Onc clrct ca img alys w/ai,Q4,,, ,,,,,,,
0262U,Onc sld tum rt-pcr 7 gen,A,,, ,,,,,,,
0263T,Im b1 mrw cel ther cmpl,S,5243,52.5426,"$4,685.17",.,$937.04,,,,,
0263U,Neuro asd meas 16 c metblt,Q4,,, ,,,,,,,
0264T,Im b1 mrw cel ther xcl hrvst,S,5243,52.5426,"$4,685.17",.,$937.04,,,,,
0264U,Rare ds id opt genome mapg,A,,, ,,,,,,,
0265T,Im b1 mrw cel ther hrvst onl,S,5243,52.5426,"$4,685.17",.,$937.04,,,,,
0265U,Rar do whl gn&mtcdrl dna als,A,,, ,,,,,,,
0266T,Implt/rpl crtd sns dev total,S,1580,,"$45,000.50",.,"$9,000.10",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
0266U,Unxpl cnst hrtbl do gn xprsn,A,,, ,,,,,,,
0267T,Implt/rpl crtd sns dev lead,J1,5461,38.5673,"$3,439.01",.,$687.81,,,,,
0267U,Rare do id opt gen mapg&seq,A,,, ,,,,,,,
0268T,Implt/rpl crtd sns dev gen,J1,5465,341.7509,"$30,473.59",.,"$6,094.72",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
0268U,Hem ahus gen seq alys 15 gen,A,,, ,,,,,,,
0269T,Rev/remvl crtd sns dev total,Q2,5432,71.8195,"$6,404.07",.,"$1,280.82",,,,,
0269U,Hem aut dm cgen trmbctpna 22,A,,, ,,,,,,,
0270T,Rev/remvl crtd sns dev lead,J1,5461,38.5673,"$3,439.01",.,$687.81,,,,,
0270U,Hem cgen coagj do 20 genes,A,,, ,,,,,,,
0271T,Rev/remvl crtd sns dev gen,J1,5461,38.5673,"$3,439.01",.,$687.81,,,,,
0271U,Hem cgen neutropenia 24 gen,A,,, ,,,,,,,
0272T,Interrogate crtd sns dev,S,5721,1.7546,$156.46,.,$31.30,,,,,
0272U,Hem genetic bld do 60 genes,A,,, ,,,,,,,
0273T,Interrogate crtd sns w/pgrmg,S,5721,1.7546,$156.46,.,$31.30,,,,,
0273U,Hem gen hyprfibrnlysis 8 gen,A,,, ,,,,,,,
0274T,Perq lamot/lam crv/thrc,J1,5114,80.1145,"$7,143.73",.,"$1,428.75",,,,,
0274U,Hem gen pltlt do 62 genes,A,,, ,,,,,,,
0275T,Perq lamot/lam lumbar,J1,5114,80.1145,"$7,143.73",.,"$1,428.75",,,,,
0275U,Hem heprn nduc trmbctpna srm,Q4,,, ,,,,,,,
0276U,Hem inh thrombocytopenia 42,A,,, ,,,,,,,
0277U,Hem gen pltlt funcj do 40,A,,, ,,,,,,,
0278T,Tempr,Q1,5721,1.7546,$156.46,.,$31.30,,,,,
0278U,Hem gen thrombosis 14 genes,A,,, ,,,,,,,
0279U,Hem vw factor&clgn iii bndg,Q4,,, ,,,,,,,
0280U,Hem vw factor&clgn iv bndg,Q4,,, ,,,,,,,
0281U,Hem vwd propeptide ag lvl,Q4,,, ,,,,,,,
0282U,Rbc dna gntyp 12 bld grp gen,A,,, ,,,,,,,
0283U,Vw factor type 2b eval plsm,Q4,,, ,,,,,,,
0284U,Vw factor type 2n eval plsm,Q4,,, ,,,,,,,
0285U,Onc ds prog&rspse mntr radj ,A,,, ,,,,,,,
0286U,Cep72 nudt15&tpmt gene alys,A,,, ,,,,,,,
0287U,Onc thyr dna&mrna 112 genes,A,,, ,,,,,,,
0288U,Onc lung mrna quan pcr 11&3,A,,, ,,,,,,,
0289U,Neuro alzheimer mrna 24 gen,A,,, ,,,,,,,
0290U,Pain mgmt mrna gen xprsn 36,A,,, ,,,,,,,
0291U,Psyc mood do mrna 144 genes,A,,, ,,,,,,,
0292U,Psyc strs do mrna 72 genes,A,,, ,,,,,,,
0293U,Psyc suicidal idea mrna 54,A,,, ,,,,,,,
0294U,Lngvty&mrtlty rsk mrna 18gen,E1,,, ,,,,,,,
0295U,Onc brst dux carc 7 proteins,A,,, ,,,,,,,
0296U,Onc orl&/orop ca 20 mlc feat,A,,, ,,,,,,,
0297U,Onc pan tum whl gen seq dna,A,,, ,,,,,,,
0298U,Onc pan tum whl trns seq rna,A,,, ,,,,,,,
0299U,Onc pan tum whl gen opt mapg,A,,, ,,,,,,,
0300U,Onc pan tum whl gen seq&opt,A,,, ,,,,,,,
0301U,Iadna bartonella ddpcr,Q4,,, ,,,,,,,
0302U,Iadna brtnla ddpcr flwg liq,Q4,,, ,,,,,,,
0303U,Hem rbc ads whl bld hypoxic,Q4,,, ,,,,,,,
0304U,Hem rbc ads whl bld normoxic,Q4,,, ,,,,,,,
0305U,Hem rbc fnclty&dfrm shr strs,Q4,,, ,,,,,,,
0306U,Onc mrd nxt-gnrj alys 1st,A,,, ,,,,,,,
0307U,Onc mrd nxt-gnrj alys sbsq,A,,, ,,,,,,,
0308T,Insj ocular telescope prosth,J1,5496,184.1048,"$16,416.44",.,"$3,283.29",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
0308U,Crd cad alys 3 prtn 3 param,Q4,,, ,,,,,,,
0309U,Crd cv ds aly 4 prtn plm alg,Q4,,, ,,,,,,,
0310U,Ped vsclts kd alys 3 bmrks,Q4,,, ,,,,,,,
0311U,Nfct ds bct quan antmcrb sc,Q4,,, ,,,,,,,
0312U,Ai ds sle alys 8 igg autoant,Q4,,, ,,,,,,,
0313U,Onc pncrs dna&mrna seq 74,A,,, ,,,,,,,
0314U,Onc cutan mlnma mrna 35 gene,A,,, ,,,,,,,
0315U,Onc cutan sq cll ca mrna 40,A,,, ,,,,,,,
0316U,B brgdrferi lyme ds ospa evl,Q4,,, ,,,,,,,
0317U,Onc lung ca 4-prb fish assay,A,,, ,,,,,,,
0318U,Ped whl gen mthyltn alys 50+,A,,, ,,,,,,,
0319U,Neph rna pretrnspl perph bld,A,,, ,,,,,,,
0320U,Neph rna psttrnspl perph bld,A,,, ,,,,,,,
0321U,Iadna gu pthgn 20bct&fng org,Q4,,, ,,,,,,,
0322U,Neuro asd meas 14 acyl carn,Q4,,, ,,,,,,,
0323U,Iadna cns pthgn next gen seq,Q4,,, ,,,,,,,
0326U,Trgt gen seq alys pnl 83+,A,,, ,,,,,,,
0327U,Ftl aneuploidy trsmy dna seq,A,,, ,,,,,,,
0328U,Drug assay 120+ rx&metablt,Q4,,, ,,,,,,,
0329T,Mntr io press 24hrs/> uni/bi,E1,,, ,,,,,,,
0329U,Onc neo xome&trns seq alys,A,,, ,,,,,,,
0330T,Tear film img uni/bi w/i&r,Q1,5732,0.4402,$39.25,.,$7.85,,,,,
0330U,Iadna vag pthgn panel 27 org,Q4,,, ,,,,,,,
0331T,Heart symp image plnr,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
0331U,Onc hl neo opt gen mapping,A,,, ,,,,,,,
0332T,Heart symp image plnr spect,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
0332U,Onc pan tum gen prflg 8 dna,A,,, ,,,,,,,
0333T,Visual ep scr acuity auto,E1,,, ,,,,,,,
0333U,Onc lvr surveilanc hcc cfdna,Q4,,, ,,,,,,,
0334U,Onc sld orgn tgsa dna 84/+,A,,, ,,,,,,,
0335T,Insj sinus tarsi implant,J1,5114,80.1145,"$7,143.73",.,"$1,428.75",,,,,
0335U,Rare ds whl gen seq feta,A,,, ,,,,,,,
0336U,Rare ds whl gen seq bld/slv,A,,, ,,,,,,,
0337U,Onc plsm cell do&myeloma id,Q4,,, ,,,,,,,
0338T,Trnscth renal symp denrv unl,J1,5192,63.9406,"$5,701.52",.,"$1,140.31",,,,,
0338U,Onc sld tum crcg tum cl slct,Q4,,, ,,,,,,,
0339T,Trnscth renal symp denrv bil,J1,5192,63.9406,"$5,701.52",.,"$1,140.31",,,,,
0339U,Onc prst8 mrna hoxc6 & dlx1,A,,, ,,,,,,,
0340U,Onc pan ca alys mrd plasma,A,,, ,,,,,,,
0341U,Ftl aneup dna seq cmpr alys,A,,, ,,,,,,,
0342T,Thxp apheresis w/hdl delip,S,5243,52.5426,"$4,685.17",.,$937.04,,,,,
0342U,Onc pncrtc ca mult ia eclia,E1,,, ,,,,,,,
0343U,Onc prst8 xom aly 442 sncrna,A,,, ,,,,,,,
0344U,Hep nafld semiq evl 28 lipid,Q4,,, ,,,,,,,
0345T,Transcath mtral vlve repair,C,,, ,,,,,,,
0345U,Psyc genom alys pnl 15 gen,A,,, ,,,,,,,
0347T,Ins bone device for rsa,Q1,5733,0.6661,$59.40,.,$11.88,,,,,
0347U,Rx metab/pcx dna 16 gen alys,A,,, ,,,,,,,
0348T,Rsa spine exam,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
0348U,Rx metab/pcx dna 25 gen alys,A,,, ,,,,,,,
0349T,Rsa upper extr exam,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
0349U,Rx metab/pcx dna 27gen rx ia,A,,, ,,,,,,,
0350T,Rsa lower extr exam,Q1,5521,0.9874,$88.05,.,$17.61,,,,,
0350U,Rx metab/pcx dna 27 gen alys,A,,, ,,,,,,,
0351T,Intraop oct brst/node spec,N,,, ,,,,,,,
0351U,Nfct ds bct/viral trail ip10,Q4,,, ,,,,,,,
0352T,Oct brst/node i&r per spec,B,,, ,,,,,,,
0353T,Intraop oct breast cavity,N,,, ,,,,,,,
0354T,Oct breast surg cavity i&r,B,,, ,,,,,,,
0355U,Apol1 risk variants,A,,, ,,,,,,,
0356U,Onc orop/anal 17 dna ddpcr,A,,, ,,,,,,,
0358T,Bia whole body,Q1,5731,0.2747,$24.49,.,$4.90,,,,,
0358U,Neuro alys b-amyl 1-42&1-40,Q4,,, ,,,,,,,
0359U,Onc prst8 ca alys all psa,Q4,,, ,,,,,,,
0360U,Onc lung elisa 7 autoant alg,A,,, ,,,,,,,
0361U,Neurflmnt lt chn dig ia quan,Q4,,, ,,,,,,,
0362T,Bhv id suprt assmt ea 15 min,Q3,5821,0.3341,$29.79,.,$5.96,,,,,
0362U,Onc pap thyr ca rna 82&10,A,,, ,,,,,,,
0363U,Onc urthl mrna 5 gen alg,A,,, ,,,,,,,
0364U,Onc hl neo gen seq alys alg,A,,, ,,,,,,,
0365U,Onc bldr 10 ur hrbr urthl ca,Q4,,, ,,,,,,,
0366U,Onc bldr 10 prb recr bldr ca,Q4,,, ,,,,,,,
0367U,Onc bldr 10 flwg trurl rescj,Q4,,, ,,,,,,,
0368U,Onc clrct ca mut&mthyltn mrk,E1,,, ,,,,,,,
0371U,Iadna gu pthgn semiq dna16&1,Q4,,, ,,,,,,,
0372U,Nfct ds gu pthgn arg detcj,Q4,,, ,,,,,,,
0373T,Adapt bhv tx ea 15 min,Q3,5821,0.3341,$29.79,.,$5.96,,,,,
0375U,Onc ovrn bchm asy 7 prtn alg,A,,, ,,,,,,,
0376U,Onc prst8 ca img alys 128,Q4,,, ,,,,,,,
0377U,Cv ds quan advsrm/plsm lprtn,Q4,,, ,,,,,,,
0378T,Visual field assmnt rev/rprt,B,,, ,,,,,,,
0378U,Rfc1 repeat xpnsj vrnt alys,A,,, ,,,,,,,
0379T,Vis field assmnt tech suppt,Q1,5732,0.4402,$39.25,.,$7.85,,,,,
0379U,Tgsap sl or neo dna523&rna55,A,,, ,,,,,,,
0381U,Maple syrup ur ds mntr quan,Q4,,, ,,,,,,,
0382U,Hyprphenylalninmia mntr quan,Q4,,, ,,,,,,,
0383U,Tyrosinemia typ i mntr quan,Q4,,, ,,,,,,,
0384U,Neph ckd rsk hi stg kdn ds,Q4,,, ,,,,,,,
0385U,Neph ckd alg rsk dbtc kdn ds,Q4,,, ,,,,,,,
0387U,Onc mlnma ambra1&amlo,Q4,,, ,,,,,,,
0388U,Onc nonsm cll lng ca 37 gen,A,,, ,,,,,,,
0389U,Ped fbrl kd ifi27&mcemp1 rna,A,,, ,,,,,,,
0390U,Ob pe kdr eng&rbp4 ia alg,Q4,,, ,,,,,,,
0391U,Onc sld tum dna&rna 437 gen,A,,, ,,,,,,,
0392U,Rx metab genrx ia 16 genes,A,,, ,,,,,,,
0393U,Neu prksn msfl a-syncln prtn,Q4,,, ,,,,,,,
0394T,Hdr elctrnc skn surf brchytx,S,5622,2.9492,$262.98,.,$52.60,,,,,
0394U,Pfas 16 pfas compnd lc ms/ms,Q4,,, ,,,,,,,
0395T,Hdr elctr ntrst/ntrcv brchtx,S,5624,7.7808,$693.81,.,$138.77,,,,,
0395U,Onc lng multiomics plsm alg,A,,, ,,,,,,,
0397T,Ercp w/optical endomicroscpy,N,,, ,,,,,,,
0398U,Gi baret esph dna mthyln aly,A,,, ,,,,,,,
0399U,Neuro cere folate defncy srm,Q4,,, ,,,,,,,
0400U,Ob xpnd car scr 145 genes,E1,,, ,,,,,,,
0401U,Crd c hrt ds 9 gen 12 vrnts,A,,, ,,,,,,,
0402T,Colgn crs-link crn&pachymtry,J1,5503,26.1633,"$2,332.96",.,$466.60,,,,,
0402U,Nfct agt sti mult amp prb tq,Q4,,, ,,,,,,,
0403T,Diabetes prev standard curr,E1,,, ,,,,,,,
0403U,Onc prst8 mrna 18 gen 1st ur,A,,, ,,,,,,,
0404U,Onc brst semiq meas thym kn,Q4,,, ,,,,,,,
0405U,Onc pncrtc 59 mthltn blk mrk,A,,, ,,,,,,,
0406U,Onc lung flow cytmtry 5 mrk,Q4,,, ,,,,,,,
0407U,Neph dbtc ckd mult eclia alg,Q4,,, ,,,,,,,
0408T,Insj/rplc cardiac modulj sys,J1,5232,359.5597,"$32,061.58",.,"$6,412.32",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
0408U,Iaad blk ac wv bsnsr sarscv2,A,,, ,,,,,,,
0409T,Insj/rplc car modulj pls gn,J1,5231,251.7264,"$22,446.19",.,"$4,489.24",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
0409U,Onc sld tum dna 80 & rna 36,A,,, ,,,,,,,
0410T,Insj/rplc car modulj atr elt,J1,5222,92.8123,"$8,275.98",.,"$1,655.20",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
0410U,Onc pncrtc dna whl gn seq 5-,A,,, ,,,,,,,
0411T,Insj/rplc car modulj vnt elt,J1,5222,92.8123,"$8,275.98",.,"$1,655.20",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
0411U,Psyc genom alys pnl 15 gen,A,,, ,,,,,,,
0412T,Rmvl cardiac modulj pls gen,Q2,5221,40.8135,"$3,639.30",.,$727.86,,,,,
0412U,Beta amyloid ab42/40 imprcip,Q4,,, ,,,,,,,
0413T,Rmvl car modulj tranvns elt,Q2,5221,40.8135,"$3,639.30",.,$727.86,,,,,
0413U,Onc hl neo opt gen mapg dna,A,,, ,,,,,,,
0414T,Rmvl & rpl car modulj pls gn,J1,5231,251.7264,"$22,446.19",.,"$4,489.24",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
0414U,Onc lng aug alg aly whl sld8,Q4,,, ,,,,,,,
0415T,Repos car modulj tranvns elt,T,5181,6.9336,$618.26,.,$123.66,,,,,
0415U,Cv ds acs bld alg 5 yr score,Q4,,, ,,,,,,,
0416T,Reloc skin pocket pls gen,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
0417T,Prgrmg eval cardiac modulj,Q1,5741,0.4182,$37.29,.,$7.46,,,,,
0417U,Rare ds alys 335 nuc genes,A,,, ,,,,,,,
0418T,Interro eval cardiac modulj,Q1,5741,0.4182,$37.29,.,$7.46,,,,,
0418U,Onc brst aug alg aly whl sl8,Q4,,, ,,,,,,,
0419T,Dstrj neurofibroma xtnsv,T,5053,6.8648,$612.13,.,$122.43,,,,,
0419U,Nrpsyc gen seq vrnt aly 13,A,,, ,,,,,,,
0420T,Dstrj neurofibroma xtnsv,T,5053,6.8648,$612.13,.,$122.43,,,,,
0420U,Onc urthl mrna xprsn 6 snp,A,,, ,,,,,,,
0421T,Waterjet prostate abltj cmpl,J1,5376,103.7036,"$9,247.15",.,"$1,849.43",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
0421U,Onc clrct scr sgl amp 8 rna,E1,,, ,,,,,,,
0422T,Tactile breast img uni/bi,Q1,5521,0.9874,$88.05,.,$17.61,,,,,
0422U,Onc pan solid tum alys dna,A,,, ,,,,,,,
0423U,Psyc genomic alys pnl 26 gen,A,,, ,,,,,,,
0424U,Onc prst8 xom alys 53 sncrna,A,,, ,,,,,,,
0425U,Genom rpd seq alys ea cmprtr,A,,, ,,,,,,,
0426U,Genome ultra-rapid seq alys,A,,, ,,,,,,,
0427U,Monocyte dstrbj wdth whl bld,Q4,,, ,,,,,,,
0429U,Hpv orop swab 14 hi-risk typ,Q4,,, ,,,,,,,
0430U,Gi malabs aat calpro pncrtc,Q4,,, ,,,,,,,
0431U,Gly rcptr alpha1 igg srm/csf,Q4,,, ,,,,,,,
0432U,Klhl11 antb sr/csf asy qual,Q4,,, ,,,,,,,
0433U,Onc prst8 5 dna reg mrk pcr,A,,, ,,,,,,,
0434U,Rx metab advrs vrnt alys 25,A,,, ,,,,,,,
0435U,Onc chemo rx cytox csc 14 rx,Q4,,, ,,,,,,,
0436U,Onc lng plsm alys 388 prtn,Q4,,, ,,,,,,,
0437T,Impltj synth rnfcmt abdl wal,N,,, ,,,,,,,
0437U,Psyc anxiety do mrna 15 bmrk,A,,, ,,,,,,,
0438U,Rx metab advrs vrnt alys 33,A,,, ,,,,,,,
0439T,Myocrd contrast prfuj echo,N,,, ,,,,,,,
0439U,Crd chd dna alys 5 snp 3 dna,A,,, ,,,,,,,
0440T,Abltj perc uxtr/perph nrv,J1,5431,21.8997,"$1,952.77",.,$390.56,,,,,
0440U,Crd chd dna alys 10 snp 6dna,A,,, ,,,,,,,
0441T,Abltj perc lxtr/perph nrv,J1,5431,21.8997,"$1,952.77",.,$390.56,,,,,
0441U,Nfct ds bct fngl/viral semiq,Q4,,, ,,,,,,,
0442T,Abltj perc plex/trncl nrv,J1,5432,71.8195,"$6,404.07",.,"$1,280.82",,,,,
0442U,Nfct ds respir nfctj mxa&crp,Q4,,, ,,,,,,,
0443T,R-t spctrl alys prst8 tiss,N,,, ,,,,,,,
0443U,Neurflmnt lt chn ultrsens ia,Q4,,, ,,,,,,,
0444T,1st plmt drug elut oc ins,N,,, ,,,,,,,
