HCPCS Code,Description,NDC,Drug Name,Pkg Size,Pkg Qty,BUPP,Payment Limit,ASP,SI,Effective Start Date
J0178,Aflibercept injection,61755-0005-01,Eylea,0.05,1,2.0,763.901,720.661,K,2026-01-01
J0178,Aflibercept injection,61755-0005-02,Eylea,0.05,1,2.0,763.901,720.661,K,2026-01-01
J0179,"Inj, brolucizumab-dbll, 1 mg",00078-0827-60,Beovu,0.05,1,6.0,352.813,332.842,K,2026-01-01
J0180,Agalsidase beta injection,58468-0040-01,Fabrazyme,1.0,1,35.0,230.319,217.282,K,2026-01-01
J0180,Agalsidase beta injection,58468-0041-01,Fabrazyme,1.0,1,5.0,230.319,217.282,K,2026-01-01
J0185,"Inj., aprepitant, 1 mg",47426-0201-01,Cinvanti,18.0,1,130.0,1.713,1.616,K,2026-01-01
J0202,"Injection, alemtuzumab",58468-0200-01,Lemtrada,1.2,1,12.0,2447.102,2308.587,K,2026-01-01
J0206,Inj allopurinol sodium 1 mg,00143-9533-01,Allopurinol,1.0,1,500.0,4.403,4.154,K,2026-01-01
J0206,Inj allopurinol sodium 1 mg,65219-0380-30,Allopurinol,1.0,1,500.0,4.403,4.154,K,2026-01-01
J0206,Inj allopurinol sodium 1 mg,67457-0187-50,Aloprim,1.0,1,500.0,4.403,4.154,K,2026-01-01
J0206,Inj allopurinol sodium 1 mg,67457-0978-50,Aloprim,1.0,1,500.0,4.403,4.154,K,2026-01-01
J0217,Inj velmanase alfa-tycv 1 mg,10122-0180-02,Lamzede,1.0,1,10.0,465.234,438.9,G,2026-01-01
J0218,Inj olipudase alfa-rpcp 1mg,58468-0050-01,Xenpozyme,1.0,1,20.0,395.52,373.132,G,2026-01-01
J0218,Inj olipudase alfa-rpcp 1mg,58468-0051-01,Xenpozyme,1.0,1,4.0,395.52,373.132,G,2026-01-01
J0219,Inj aval alfa-nqpt 4mg,58468-0426-01,Nexviazyme,1.0,1,25.0,81.296,76.694,K,2026-01-01
J0221,Lumizyme injection,58468-0160-01,Lumizyme,1.0,1,5.0,207.385,195.646,K,2026-01-01
J0222,"Inj., patisiran, 0.1 mg",71336-1000-01,Onpattro,5.0,1,100.0,99.973,94.314,K,2026-01-01
J0223,Inj givosiran 0.5 mg,71336-1001-01,Givlaari,1.0,1,378.0,120.685,113.854,K,2026-01-01
J0224,"Inj. lumasiran, 0.5 mg",71336-1002-01,Oxlumo,0.5,1,189.0,328.024,309.457,K,2026-01-01
J0225,"Inj, vutrisiran, 1 mg",71336-1003-01,Amvuttra,0.5,1,25.0,5009.558,4725.998,G,2026-01-01
J0248,"Inj, remdesivir, 1 mg",61958-2901-02,Veklury,1.0,1,100.0,6.898,6.508,K,2026-01-01
J0256,Alpha 1 proteinase inhibitor,00053-7201-02,Zemaira,1.0,1,0.1,5.372,5.068,K,2026-01-01
J0256,Alpha 1 proteinase inhibitor,00053-7202-02,Zemaira,1.0,1,0.1,5.372,5.068,K,2026-01-01
J0256,Alpha 1 proteinase inhibitor,00053-7203-02,Zemaira,1.0,1,0.1,5.372,5.068,K,2026-01-01
J0256,Alpha 1 proteinase inhibitor,00944-2814-01,Aralast NP,1.0,1,0.1,5.372,5.068,K,2026-01-01
J0256,Alpha 1 proteinase inhibitor,00944-2815-01,Aralast NP,1.0,1,0.1,5.372,5.068,K,2026-01-01
J0256,Alpha 1 proteinase inhibitor,13533-0705-01,Prolastin-C,1.0,1,0.1,5.372,5.068,K,2026-01-01
J0257,Glassia injection,00944-2884-01,Glassia,1.0,1,0.1,5.693,5.371,K,2026-01-01
J0257,Glassia injection,00944-2884-03,Glassia,1.0,1,0.1,5.693,5.371,K,2026-01-01
J0257,Glassia injection,00944-2884-05,Glassia,1.0,1,0.1,5.693,5.371,K,2026-01-01
J0278,Amikacin sulfate injection,00641-6166-10,Amikacin Sulfate,4.0,10,100.0,0.621,0.586,N,2026-01-01
J0278,Amikacin sulfate injection,00641-6167-10,Amikacin Sulfate,2.0,10,50.0,0.621,0.586,N,2026-01-01
J0278,Amikacin sulfate injection,23155-0290-41,Amikacin Sulfate,2.0,10,50.0,0.621,0.586,N,2026-01-01
J0278,Amikacin sulfate injection,23155-0290-42,Amikacin Sulfate,4.0,10,100.0,0.621,0.586,N,2026-01-01
J0278,Amikacin sulfate injection,23155-0785-41,Amikacin Sulfate,2.0,10,50.0,0.621,0.586,N,2026-01-01
J0278,Amikacin sulfate injection,23155-0786-41,Amikacin Sulfate,4.0,10,100.0,0.621,0.586,N,2026-01-01
J0278,Amikacin sulfate injection,25021-0173-02,Amikacin Sulfate,2.0,10,50.0,0.621,0.586,N,2026-01-01
J0278,Amikacin sulfate injection,25021-0173-04,Amikacin Sulfate,4.0,10,100.0,0.621,0.586,N,2026-01-01
J0278,Amikacin sulfate injection,63323-0815-02,Amikacin Sulfate,2.0,10,50.0,0.621,0.586,N,2026-01-01
J0278,Amikacin sulfate injection,63323-0815-04,Amikacin Sulfate,4.0,10,100.0,0.621,0.586,N,2026-01-01
J0280,Aminophyllin 250 mg inj,00404-9813-10,Aminophylline,10.0,1,1.0,10.407,9.818,N,2026-01-01
J0280,Aminophyllin 250 mg inj,00404-9814-20,Aminophylline,20.0,1,2.0,10.407,9.818,N,2026-01-01
J0280,Aminophyllin 250 mg inj,00409-5921-01,Aminophylline,10.0,25,25.0,10.407,9.818,N,2026-01-01
J0280,Aminophyllin 250 mg inj,00409-5922-01,Aminophylline,20.0,25,50.0,10.407,9.818,N,2026-01-01
J0280,Aminophyllin 250 mg inj,51662-1204-01,Aminophylline,10.0,1,1.0,10.407,9.818,N,2026-01-01
J0280,Aminophyllin 250 mg inj,51662-1204-03,Aminophylline,10.0,25,25.0,10.407,9.818,N,2026-01-01
J0280,Aminophyllin 250 mg inj,51662-1341-01,Aminophylline,20.0,1,2.0,10.407,9.818,N,2026-01-01
J0280,Aminophyllin 250 mg inj,51662-1341-03,Aminophylline,20.0,25,50.0,10.407,9.818,N,2026-01-01
J0281,Inj aminocaproic acid 1 gram,00404-9812-20,Aminocaproic Acid,20.0,1,5.0,1.594,1.504,N,2026-01-01
J0281,Inj aminocaproic acid 1 gram,00409-4346-73,Aminocaproic Acid,20.0,25,125.0,1.594,1.504,N,2026-01-01
J0281,Inj aminocaproic acid 1 gram,00517-9120-25,Aminocaproid Acid,20.0,25,125.0,1.594,1.504,N,2026-01-01
J0281,Inj aminocaproic acid 1 gram,00517-9191-25,Aminocaproic Acid,20.0,25,125.0,1.594,1.504,N,2026-01-01
J0281,Inj aminocaproic acid 1 gram,72572-0015-25,Aminocaproic Acid,20.0,25,125.0,1.594,1.504,N,2026-01-01
J0282,Amiodarone hcl,00143-9875-25,Amiodarone HCl,3.0,25,125.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,00404-9815-03,Amiodarone HCl,3.0,1,5.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,25021-0302-66,Amiodarone HCl,3.0,10,50.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,51662-1205-01,Amiodarone HCl,3.0,1,5.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,51662-1205-03,Amiodarone HCl,3.0,25,125.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,51662-1358-01,Amiodarone HCl,18.0,1,30.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,51662-1363-01,Amiodarone HCl,3.0,1,5.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,63323-0616-03,Amiodarone HCl,3.0,25,125.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,63323-0616-09,Amiodarone HCl,9.0,10,150.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,67457-0153-03,Amiodarone HCl,3.0,10,50.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,67457-0153-09,Amiodarone HCl,9.0,10,150.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,67457-0153-18,Amiodarone HCl,18.0,1,30.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,70436-0232-50,Amiodarone HCl,18.0,1,30.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,70436-0232-52,Amiodarone HCl,3.0,10,50.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,70436-0232-62,Amiodarone HCl,9.0,10,150.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,72078-0046-09,Amiodarone HCl,9.0,10,150.0,0.409,0.386,N,2026-01-01
J0282,Amiodarone hcl,72078-0046-18,Amiodarone HCl,18.0,1,30.0,0.409,0.386,N,2026-01-01
J0283,"Inj, amiodarone (nexterone)",43066-0150-10,Nexterone,100.0,1,5.0,2.529,2.386,N,2026-01-01
J0283,"Inj, amiodarone (nexterone)",43066-0360-20,Nexterone,200.0,1,12.0,2.529,2.386,N,2026-01-01
J0285,Amphotericin b,39822-1055-05,Amphotericin B,1.0,1,1.0,43.291,40.841,N,2026-01-01
J0289,Amphotericin b liposome inj,00469-3051-30,Ambisome,1.0,1,5.0,20.721,19.548,K,2026-01-01
J0289,Amphotericin b liposome inj,23155-0594-31,Amphotericin B Liposome,1.0,1,5.0,20.721,19.548,K,2026-01-01
J0289,Amphotericin b liposome inj,55150-0365-01,Amphotericin B Liposome,1.0,1,5.0,20.721,19.548,K,2026-01-01
J0289,Amphotericin b liposome inj,62756-0233-01,Amphotericin B Liposome,1.0,1,5.0,20.721,19.548,K,2026-01-01
J0289,Amphotericin b liposome inj,67457-0926-50,Amphotericin B Liposome,1.0,1,5.0,20.721,19.548,K,2026-01-01
J0290,Ampicillin 500 mg inj,00404-9803-99,Ampicillin Sodium,1.0,1,2.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00404-9816-99,Ampicillin Sodium,1.0,1,2.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00404-9818-99,Ampicillin Sodium,1.0,1,4.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-3400-95,Ampicillin Sodium,1.0,10,3.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-3402-95,Ampicillin Sodium,1.0,10,5.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-3404-95,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-3407-95,Ampicillin Sodium,1.0,10,10.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-3408-95,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-3409-95,Ampicillin Sodium,1.0,10,200.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-3412-92,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-3413-92,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-9242-95,Ampicillin Sodium,1.0,10,5.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-9261-95,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-9273-95,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-9401-95,Ampicillin Sodium,1.0,10,3.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-9402-95,Ampicillin Sodium,1.0,10,5.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-9404-95,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-9407-95,Ampicillin Sodium,1.0,10,10.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-9408-95,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-9409-95,Ampicillin Sodium,1.0,10,200.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-9412-92,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,00781-9413-92,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,23155-0915-41,Ampicillin Sodium,1.0,10,10.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,23155-0916-41,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,23155-0917-41,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,25021-0134-10,Ampicillin Sodium,1.0,10,5.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,25021-0135-10,Ampicillin Sodium,1.0,10,10.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,25021-0136-10,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,25021-0137-20,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,25021-0197-99,Ampicillin Sodium,1.0,1,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,44567-0100-10,Ampicillin Sodium,1.0,10,5.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,44567-0101-10,Ampicillin Sodium,1.0,10,10.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,44567-0102-10,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,44567-0103-10,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,44567-0104-01,Ampicillin Sodium,1.0,1,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,50090-4552-00,Ampicillin Sodium,1.0,1,4.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,51662-1560-03,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,51662-1595-03,Ampicillin Sodium,1.0,10,5.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,55150-0113-10,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,55150-0114-20,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,55150-0115-99,Ampicillin Sodium,1.0,10,200.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,65219-0014-10,Ampicillin Sodium,1.0,10,5.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,65219-0016-10,Ampicillin Sodium,1.0,10,10.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,65219-0018-10,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,65219-0020-23,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,66794-0220-41,Ampicillin Sodium,1.0,10,5.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,66794-0222-41,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,66794-0223-41,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,66794-0224-15,Ampicillin Sodium,1.0,1,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,70594-0084-02,Ampicillin Sodium,1.0,10,5.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,70594-0085-02,Ampicillin Sodium,1.0,10,10.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,70594-0087-02,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,70594-0088-01,Ampicillin Sodium,1.0,1,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,70860-0112-15,Ampicillin Sodium,1.0,10,5.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,70860-0113-15,Ampicillin Sodium,1.0,10,10.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,70860-0114-15,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,70860-0115-26,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,70860-0118-99,Ampicillin Sodium,1.0,1,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,72485-0421-10,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,72485-0422-10,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,72485-0423-10,Ampicillin Sodium,1.0,1,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,72572-0016-10,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,72572-0017-10,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,72603-0221-10,Ampicillin Sodium,1.0,10,10.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,72603-0363-10,Ampicillin Sodium,1.0,10,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,72603-0454-10,Ampicillin Sodium,1.0,10,40.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,72603-0578-01,Ampicillin Sodium,1.0,1,20.0,0.591,0.558,N,2026-01-01
J0290,Ampicillin 500 mg inj,83634-0100-99,Ampicillin Sodium,1.0,1,20.0,0.591,0.558,N,2026-01-01
J0291,"Inj., plazomicin, 5 mg",69097-0820-96,Zemdri,10.0,10,1000.0,3.51,3.311,K,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,00049-0013-83,Unasyn,1.0,10,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,00049-0014-83,Unasyn,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,00049-0024-28,Unasyn,1.0,1,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,00409-2689-01,Ampicillin-Sulbactam,1.0,10,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,00409-2987-03,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,00641-6116-10,Ampicillin-Sulbactam,1.0,10,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,00641-6117-10,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,00641-6118-01,Ampicillin-Sulbactam,1.0,1,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,25021-0142-20,Ampicillin-Sulbactam,1.0,10,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,25021-0143-30,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,25021-0144-99,Ampicillin-Sulbactam,30.0,1,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,25021-0188-99,Ampicillin-Sulbactam,1.0,1,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,44567-0150-10,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,44567-0210-10,Ampicillin-Sulbactam,1.0,10,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,44567-0211-10,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,44567-0212-01,Ampicillin-Sulbactam,1.0,1,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,55150-0116-10,Ampicillin-Sulbactam,1.0,10,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,55150-0116-20,Ampicillin-Sulbactam,1.0,10,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,55150-0117-10,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,55150-0117-20,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,55150-0118-01,Ampicillin-Sulbactam,1.0,1,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,55150-0118-99,Ampicillin-Sulbactam,1.0,1,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,66794-0206-41,Ampicillin-Sulbactam,1.0,10,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,66794-0207-41,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,66794-0208-15,Ampicillin-Sulbactam,1.0,1,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,71288-0005-20,Ampicillin-Sulbactam,1.0,10,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,71288-0006-30,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,71288-0007-75,Ampicillin-Sulbactam,1.0,1,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,71288-0031-21,Ampicillin-Sulbactam,1.0,10,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,71288-0031-92,Ampicillin-Sulbactam,1.0,10,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,71288-0032-21,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,71288-0032-92,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,71288-0033-75,Ampicillin-Sulbactam,1.0,1,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,71288-0033-91,Ampicillin-Sulbactam,1.0,1,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,72485-0416-10,Ampicillin-Sulbactam,1.0,10,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,72485-0417-10,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,72485-0418-15,Ampicillin-Sulbactam,1.0,1,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,72572-0021-10,Ampicillin-Sulbactam,1.0,10,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,72572-0022-10,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,72603-0220-10,Ampicillin-Sulbactam,1.0,10,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,72603-0335-10,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,72603-0444-01,Ampicillin-Sulbactam,1.0,10,100.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,83634-0108-99,Ampicillin-Sulbactam,1.0,1,10.0,1.329,1.254,N,2026-01-01
J0295,Ampicillin sulbactam 1.5 gm,83634-0110-20,Ampicillin-Sulbactam,1.0,10,20.0,1.329,1.254,N,2026-01-01
J0348,Anidulafungin injection,00049-0114-28,Eraxis,1.0,1,50.0,0.51,0.481,N,2026-01-01
J0348,Anidulafungin injection,00049-0116-28,Eraxis,1.0,1,100.0,0.51,0.481,N,2026-01-01
J0348,Anidulafungin injection,00049-2242-01,Eraxis,1.0,1,100.0,0.51,0.481,N,2026-01-01
J0349,"Inj, rezafungin, 1 mg",70842-0240-01,Rezzayo,1.0,1,200.0,10.815,10.203,G,2026-01-01
J0360,Hydralazine hcl injection,00404-9787-01,Hydralazine HCl,1.0,1,1.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,00404-9986-20,Hydralazine HCl,1.0,1,1.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,00404-9994-01,Hydralazine HCl,1.0,1,1.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,00517-0901-25,Hydralazine HCl,1.0,25,25.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,00641-6231-25,Hydralazine HCl,1.0,25,25.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,43066-0041-25,Hydralazine HCl,1.0,25,25.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,50090-4518-00,Hydralazine HCl,1.0,1,1.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,51662-1376-01,Hydralazine HCl,1.0,1,1.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,51662-1376-03,Hydralazine HCl,1.0,25,25.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,51662-1648-03,Hydralazine HCl,1.0,25,25.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,55150-0400-25,Hydralazine HCl,1.0,25,25.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,63323-0614-01,Hydralazine HCl,1.0,25,25.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,63323-0614-16,Hydralazine HCl,1.0,25,25.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,63323-0614-55,Hydralazine HCl,1.0,25,25.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,70710-1988-07,Hydralazine Hcl,1.0,25,25.0,4.388,4.14,N,2026-01-01
J0360,Hydralazine hcl injection,72572-0265-25,Hydralazine HCl,1.0,25,25.0,4.388,4.14,N,2026-01-01
J0401,"Inj, abilify maintena, 1 mg",59148-0018-71,Abilify Maintena,1.0,1,300.0,7.275,6.863,K,2026-01-01
J0401,"Inj, abilify maintena, 1 mg",59148-0019-71,Abilify Maintena,1.0,1,400.0,7.275,6.863,K,2026-01-01
J0401,"Inj, abilify maintena, 1 mg",59148-0045-80,Abilify Maintena,1.0,1,300.0,7.275,6.863,K,2026-01-01
J0401,"Inj, abilify maintena, 1 mg",59148-0072-80,Abilify Maintena,1.0,1,400.0,7.275,6.863,K,2026-01-01
J0401,"Inj, abilify maintena, 1 mg",59148-0232-12,Abilify Maintena,1.0,1,300.0,7.275,6.863,K,2026-01-01
J0401,"Inj, abilify maintena, 1 mg",59148-0245-12,Abilify Maintena,1.0,1,400.0,7.275,6.863,K,2026-01-01
